id,canonical_name,category_id,keywords,primary_unit,unit_weight_grams,density_g_per_ml,shelf_life_days_pantry,shelf_life_days_fridge,shelf_life_days_freezer,origin_country,process_params,created_at,updated_at,structured_seasons,nutrition_profile,process_capabilities,subcategory_id
2002,porc,2,"[""porc"",""pork"",""viande""]",g,150,1.05,1,3,365,"[""CN"",""DE"",""ES"",""US""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":14,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":242,""protein_g_per_100g"":27,""sodium_mg_per_100g"":62}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2003,agneau,2,"[""agneau"",""lamb"",""mouton"",""viande""]",g,150,1.05,1,3,365,"[""NZ"",""AU"",""GB"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[3,4,5],""type"":""saisonnier"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":21,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":294,""protein_g_per_100g"":25,""sodium_mg_per_100g"":72}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2004,poulet,2,"[""chicken"",""poulet"",""volaille""]",u,1500,1.05,1,2,365,"[""US"",""CN"",""BR"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":3.6,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":165,""protein_g_per_100g"":31,""sodium_mg_per_100g"":74}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2005,canard,2,"[""canard"",""duck"",""volaille""]",u,2000,1.05,1,3,365,"[""CN"",""FR"",""TH""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[11,12],""type"":""saisonnier"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":28,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":337,""protein_g_per_100g"":19,""sodium_mg_per_100g"":65}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2006,veau,8,"[""veau"",""veal"",""viande""]",g,1.0,1.05,0,3,365,"[""FR"",""IT"",""NL""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":109,""protein_g_per_100g"":21.9,""sodium_mg_per_100g"":82}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2007,lapin,8,"[""lapin"",""rabbit"",""viande""]",g,1.0,1.05,0,2,365,"[""FR"",""ES"",""IT""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":5.5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":136,""protein_g_per_100g"":21.8,""sodium_mg_per_100g"":47}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2008,chevreuil,8,"[""chevreuil"",""venison"",""gibier"",""viande""]",g,1.0,1.06,0,2,365,"[""FR"",""DE"",""AT""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[10,11,12,1,2],""type"":""gibier"",""available"":[10,11,12,1,2]}","{""fat_g_per_100g"":2.4,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":120,""protein_g_per_100g"":22.5,""sodium_mg_per_100g"":51}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2009,sanglier,8,"[""sanglier"",""wild boar"",""gibier"",""viande""]",g,1.0,1.06,0,2,365,"[""FR"",""IT"",""DE""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[10,11,12,1],""type"":""gibier"",""available"":[10,11,12,1]}","{""fat_g_per_100g"":3.3,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":122,""protein_g_per_100g"":21.5,""sodium_mg_per_100g"":47}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2010,dinde,8,"[""dinde"",""turkey"",""volaille"",""viande""]",g,1.0,1.04,0,2,365,"[""US"",""FR"",""PL""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1.5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":111,""protein_g_per_100g"":23.5,""sodium_mg_per_100g"":55}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2011,oie,8,"[""oie"",""goose"",""volaille"",""viande""]",g,1.0,1.04,0,2,365,"[""FR"",""HU"",""PL""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[11,12],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":12.7,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":238,""protein_g_per_100g"":22.8,""sodium_mg_per_100g"":70}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2012,pintade,8,"[""pintade"",""guinea fowl"",""volaille"",""viande""]",g,1.0,1.04,0,2,365,"[""FR"",""IT"",""BE""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":2.5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":110,""protein_g_per_100g"":23.4,""sodium_mg_per_100g"":51}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2013,caille,8,"[""caille"",""quail"",""volaille"",""viande""]",g,1.0,1.04,0,2,365,"[""FR"",""IT"",""ES""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":5.5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":134,""protein_g_per_100g"":21.8,""sodium_mg_per_100g"":51}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2101,saumon,2,"[""poisson"",""salmon"",""saumon""]",g,180,1.03,1,2,365,"[""NO"",""CL"",""CA"",""SC""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":13,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":208,""protein_g_per_100g"":20,""sodium_mg_per_100g"":59}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2102,thon,2,"[""poisson"",""thon"",""tuna""]",g,150,1.03,1,2,365,"[""JP"",""TH"",""PH"",""ES""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":144,""protein_g_per_100g"":23,""sodium_mg_per_100g"":47}","{""can_huile"":true,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2103,cabillaud,2,"[""cabillaud"",""cod"",""morue"",""poisson""]",g,150,1.03,1,2,365,"[""IS"",""NO"",""RU""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[1,2,3],""type"":""saisonnier"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.7,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":82,""protein_g_per_100g"":18,""sodium_mg_per_100g"":54}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2104,bar,9,"[""bar"",""sea bass"",""loup"",""poisson""]",g,1.0,1.04,0,1,365,"[""FR"",""IT"",""GR""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":2,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":97,""protein_g_per_100g"":18.4,""sodium_mg_per_100g"":68}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2105,dorade,9,"[""dorade"",""sea bream"",""daurade"",""poisson""]",g,1.0,1.04,0,1,365,"[""GR"",""TR"",""ES""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":3.8,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":115,""protein_g_per_100g"":20.7,""sodium_mg_per_100g"":45}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2106,merlu,9,"[""merlu"",""hake"",""colin"",""poisson""]",g,1.0,1.04,0,1,365,"[""ES"",""FR"",""MA""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.9,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":82,""protein_g_per_100g"":18.3,""sodium_mg_per_100g"":79}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2107,maquereau,9,"[""maquereau"",""mackerel"",""poisson""]",g,1.0,1.04,0,1,365,"[""NO"",""GB"",""FR""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":13.9,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":205,""protein_g_per_100g"":18.6,""sodium_mg_per_100g"":90}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2108,sardine,9,"[""sardine"",""poisson""]",g,1.0,1.05,0,1,365,"[""MA"",""PT"",""ES""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":11.5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":208,""protein_g_per_100g"":24.6,""sodium_mg_per_100g"":120}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2109,anchois,9,"[""anchois"",""anchovy"",""poisson""]",g,1.0,1.05,0,1,365,"[""ES"",""IT"",""TR""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":4.8,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":131,""protein_g_per_100g"":20.4,""sodium_mg_per_100g"":104}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2110,truite,9,"[""truite"",""trout"",""poisson""]",g,1.0,1.04,0,1,365,"[""FR"",""NO"",""DK""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":3.5,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":119,""protein_g_per_100g"":20.5,""sodium_mg_per_100g"":52}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2201,crevette,2,"[""crevette"",""crustacé"",""shrimp""]",g,20,1.05,1,2,365,"[""TH"",""EC"",""IN"",""VN""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":0.2,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":99,""protein_g_per_100g"":24,""sodium_mg_per_100g"":111}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2202,crabe,2,"[""crab"",""crabe"",""crustacé""]",g,500,1.05,1,2,365,"[""CA"",""RU"",""NO"",""US""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[5,6,7],""type"":""saisonnier"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1.1,""carbs_g_per_100g"":1,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":87,""protein_g_per_100g"":18,""sodium_mg_per_100g"":293}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2203,moule,9,"[""moule"",""mussel"",""fruit de mer""]",g,1.0,1.06,0,1,365,"[""FR"",""ES"",""NL""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":2.2,""carbs_g_per_100g"":3.7,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":86,""protein_g_per_100g"":11.9,""sodium_mg_per_100g"":369}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
2204,huître,9,"[""huître"",""oyster"",""fruit de mer""]",g,1.0,1.06,0,1,0,"[""FR"",""JP"",""US""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[9,10,11,12,1,2,3,4],""type"":""fruit de mer"",""available"":[9,10,11,12,1,2,3,4]}","{""fat_g_per_100g"":1.6,""carbs_g_per_100g"":5.5,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":68,""protein_g_per_100g"":9,""sodium_mg_per_100g"":106}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
2205,coquille Saint-Jacques,9,"[""coquille Saint-Jacques"",""scallop"",""fruit de mer""]",g,1.0,1.05,0,1,365,"[""FR"",""GB"",""US""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[10,11,12,1,2],""type"":""fruit de mer"",""available"":[10,11,12,1,2,3]}","{""fat_g_per_100g"":0.8,""carbs_g_per_100g"":3.2,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":88,""protein_g_per_100g"":18.2,""sodium_mg_per_100g"":667}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
2206,calmar,9,"[""calmar"",""squid"",""encornet"",""fruit de mer""]",g,1.0,1.05,0,1,365,"[""ES"",""IT"",""JP""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1.4,""carbs_g_per_100g"":3.1,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":92,""protein_g_per_100g"":15.6,""sodium_mg_per_100g"":44}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
2207,poulpe,9,"[""poulpe"",""octopus"",""fruit de mer""]",g,1.0,1.05,0,1,365,"[""ES"",""GR"",""JP""]",,2025-10-02 22:23:29.196131+00,2025-10-02 22:23:29.196131+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1,""carbs_g_per_100g"":2.2,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":82,""protein_g_per_100g"":14.9,""sodium_mg_per_100g"":230}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
2301,oeuf,2,"[""egg"",""oeuf"",""œuf""]",u,60,1.03,30,35,365,"[""CN"",""US"",""IN"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":11,""carbs_g_per_100g"":1.1,""fiber_g_per_100g"":0,""sugar_g_per_100g"":1.1,""calories_per_100g"":155,""protein_g_per_100g"":13,""sodium_mg_per_100g"":124}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
3001,lait,3,"[""lait"",""milk""]",L,1030,1.03,1,7,365,"[""IN"",""US"",""DE"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:00:06.548029+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1,""carbs_g_per_100g"":5,""fiber_g_per_100g"":0,""sugar_g_per_100g"":5,""calories_per_100g"":42,""protein_g_per_100g"":3.4,""sodium_mg_per_100g"":44}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":true}",
4001,blé,4,"[""blé"",""céréale"",""wheat""]",g,0.04,0.75,730,730,730,"[""CN"",""IN"",""RU"",""US""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1.2,""carbs_g_per_100g"":80.6,""fiber_g_per_100g"":53.2,""sugar_g_per_100g"":2.2,""calories_per_100g"":247,""protein_g_per_100g"":3.9,""sodium_mg_per_100g"":10}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
4002,riz,4,"[""céréale"",""rice"",""riz""]",g,0.02,0.85,730,730,730,"[""CN"",""IN"",""TH"",""VN""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":28,""fiber_g_per_100g"":0.4,""sugar_g_per_100g"":0.1,""calories_per_100g"":130,""protein_g_per_100g"":2.7,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
4003,avoine,4,"[""avoine"",""céréale"",""oat""]",g,0.03,0.80,730,730,730,"[""RU"",""CA"",""FI"",""AU""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":6.9,""carbs_g_per_100g"":66,""fiber_g_per_100g"":10.6,""sugar_g_per_100g"":1.1,""calories_per_100g"":389,""protein_g_per_100g"":16.9,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
4004,maïs,4,"[""céréale"",""corn"",""maïs""]",u,200,0.75,5,7,365,"[""US"",""CN"",""BR"",""AR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[7,8,9],""type"":""saisonnier"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":1.2,""carbs_g_per_100g"":19,""fiber_g_per_100g"":2.7,""sugar_g_per_100g"":3.2,""calories_per_100g"":86,""protein_g_per_100g"":3.3,""sodium_mg_per_100g"":15}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
4101,haricot,4,"[""bean"",""haricot"",""légumineuse""]",g,0.3,0.85,730,730,730,"[""BR"",""IN"",""MM"",""CN""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.9,""carbs_g_per_100g"":60,""fiber_g_per_100g"":25.5,""sugar_g_per_100g"":2.1,""calories_per_100g"":333,""protein_g_per_100g"":23.6,""sodium_mg_per_100g"":12}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
4102,lentille,4,"[""légumineuse"",""lentil"",""lentille""]",g,0.05,0.85,730,730,730,"[""CA"",""IN"",""TR"",""US""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1.1,""carbs_g_per_100g"":63.3,""fiber_g_per_100g"":10.7,""sugar_g_per_100g"":2,""calories_per_100g"":352,""protein_g_per_100g"":24.6,""sodium_mg_per_100g"":6}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
4103,pois chiche,4,"[""chickpea"",""légumineuse"",""pois chiche""]",g,0.4,0.85,730,730,730,"[""IN"",""TR"",""PK"",""AU""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":6,""carbs_g_per_100g"":61,""fiber_g_per_100g"":17.4,""sugar_g_per_100g"":10.7,""calories_per_100g"":364,""protein_g_per_100g"":19.3,""sodium_mg_per_100g"":24}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
5001,olive,5,"[""fruit"",""olive""]",g,4,0.92,7,21,365,"[""ES"",""IT"",""GR"",""MA""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[9,10,11],""type"":""saisonnier"",""available"":[9,10,11,12]}","{""fat_g_per_100g"":11,""carbs_g_per_100g"":6,""fiber_g_per_100g"":3.2,""sugar_g_per_100g"":0,""calories_per_100g"":115,""protein_g_per_100g"":0.8,""sodium_mg_per_100g"":735}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
5002,tournesol,5,"[""graine"",""sunflower"",""tournesol""]",g,0.05,0.60,730,730,730,"[""RU"",""UA"",""AR"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[8,9],""type"":""saisonnier"",""available"":[7,8,9,10]}","{""fat_g_per_100g"":51.5,""carbs_g_per_100g"":20,""fiber_g_per_100g"":8.6,""sugar_g_per_100g"":2.6,""calories_per_100g"":584,""protein_g_per_100g"":20.8,""sodium_mg_per_100g"":9}","{""can_huile"":true,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
