ID,Nom,Portions,Ingrédients
480,Pastel de nata portugais,12,"""500|ml|lait"",""200|g|sucre"",""6|jaunes|œuf"",""40|g|farine"",""1|gousse|vanille"""
481,Gâteau basque à la crème ou à la cerise,8,"""400|g|farine"",""200|g|beurre"",""200|g|sucre"",""2|pièce|œuf"",""500|ml|crème pâtissière ou 500g cerises"""
482,Loukoumades grecs,30,"""250|g|farine"",""250|ml|eau tiède"",""15|g|levure"",""1|cuillère à café|sel"""
483,Baklava,20,"""500|g|pâte phyllo"",""300|g|noix"",""100|g|pistaches"",""100|g|sucre"",""1|cuillère à café|cannelle"",""200|g|beurre"",""300|ml|sirop sucre"""
484,Halva,8,"""250|g|semoule"",""250|g|sucre"",""250|ml|huile végétale"",""500|ml|eau"",""100|g|amandes"""
485,Basboussa,12,"""300|g|semoule"",""200|g|sucre"",""200|g|yaourt"",""100|ml|huile végétale"",""2|pièce|œuf"",""1|sachet|levure"",""300|ml|sirop sucre"""
486,Cornes de gazelle marocaines,30,"""500|g|pâte amandes"",""300|g|farine"",""100|g|beurre"",""1|pièce|œuf"""
487,Mochi japonais,12,"""200|g|farine de riz gluant"",""200|ml|eau"",""100|g|sucre"""
488,Dorayaki,8,"""200|g|farine"",""2|pièce|œuf"",""80|g|sucre"",""1|cuillère à café|levure"",""100|ml|eau"",""200|g|pâte haricot rouge"""
489,Gâteau de lune chinois,8,"""300|g|farine"",""100|ml|sirop doré"",""80|ml|huile végétale"""
490,Alfajores argentins,20,"""300|g|fécule maïs"",""200|g|farine"",""150|g|beurre"",""100|g|sucre glace"",""3|jaunes|œuf"""
491,Brigadeiros brésiliens,30,"""400|g|lait concentré sucré"",""30|g|cacao"",""30|g|beurre"""
494,Fraises au sucre et jus de citron,4,"""500|g|fraises"",""50|g|sucre"",""1|pièce|citron"""
496,Poires Belle-Hélène,4,"""4|pièce|poires"",""200|g|sucre"",""1|litre|eau"",""1|gousse|vanille"",""300|g|chocolat noir"",""200|ml|crème liquide"""
497,Pêches Melba,4,"""4|pièce|pêches"",""500|ml|sirop sucre"",""300|g|framboises"",""100|g|sucre"""
498,Pommes au four miel et cannelle,4,"""4|pièce|pommes"",""4|cuillères à soupe|miel"",""50|g|beurre"",""2|cuillères à café|cannelle"",""50|g|raisins secs"",""50|g|noix"""
499,Bananes flambées au rhum,4,"""4|pièce|bananes"",""50|g|beurre"",""50|g|sucre brun"",""100|ml|rhum"""
504,Crumble aux fruits rouges et flocons d'avoine,6,"""500|g|fruits rouges mélangés"",""100|g|farine"",""100|g|flocons avoine"",""100|g|beurre froid"",""100|g|sucre brun"",""1|pincée|sel"""
505,Sorbet citron,1L,"""300|g|sucre"",""500|ml|eau"",""250|ml|jus de citron"",""1|blanc|œuf"""
506,Nice cream banane,4,"""4|pièce|bananes congelées"",""2|cuillères à soupe|beurre cacahuète"",""30|ml|lait végétal"",""1|cuillère à café|vanille"""
507,Energy balls aux dattes et noix de cajou,20,"""200|g|dattes dénoyautées"",""150|g|noix cajou"",""50|g|flocons avoine"",""30|g|cacao"",""1|pincée|sel"""
508,Barres de céréales,12,"""200|g|flocons avoine"",""100|g|fruits secs"",""50|g|graines"",""100|g|miel"",""50|g|beurre cacahuète"",""50|g|sucre brun"""
509,Yaourt glacé aux fruits,4,"""500|g|yaourt grec"",""200|g|fruits"",""100|g|sucre"",""1|cuillère à café|vanille"""
510,Mousse d'avocat au cacao,4,"""2|pièce|avocats mûrs"",""50|g|cacao"",""100|ml|lait végétal"",""80|ml|sirop érable"",""1|cuillère à café|vanille"",""1|pincée|sel"""
511,Pommes en tranches et beurre de cacahuètes,2,"""2|pièce|pommes"",""4|cuillères à soupe|beurre cacahuète"""
520,Naans indiens au fromage,8,"""500|g|farine"",""250|ml|lait tiède"",""100|g|yaourt"",""15|g|levure"",""1|cuillère à café|sucre"",""1|cuillère à café|sel"",""50|ml|huile végétale"",""200|g|fromage"""
521,Chapatis,8,"""300|g|farine complète"",""200|ml|eau tiède"",""1|cuillère à café|sel"",""30|ml|huile végétale"""
523,Bretzels alsaciens,8,"""500|g|farine"",""300|ml|eau"",""20|g|levure boulanger"",""10|g|sel"",""50|g|beurre"""
524,Ciabatta italienne,2,"""500|g|farine"",""400|ml|eau"",""5|g|levure"",""10|g|sel"",""30|ml|huile d'olive"""
531,Chinois brioche,1,"""500|g|farine"",""250|ml|lait"",""60|g|sucre"",""10|g|sel"",""20|g|levure"",""100|g|beurre"""
533,Tripes à la mode de Caen,6,"""2|kg|tripes"",""2|pieds|veau"",""2|pièce|carottes"",""2|pièce|oignon"",""1|bouteille|cidre"",""200|ml|calvados"""
534,Potjevleesch flamand,8,"""300|g|porc"",""300|g|veau"",""300|g|lapin"",""300|g|poulet"",""2|pièce|oignon"",""500|ml|bière blonde"",""3|feuilles|laurier"",""3|branches|thym"""
536,Daube niçoise,6,"""1.5|kg|bœuf"",""200|g|lardons"",""750|ml|vin rouge"",""3|pièce|carottes"",""2|pièce|oignon"",""3|gousse|ail"",""100|g|olives noires"",""1|pièce|orange"""
537,Pieds paquets marseillais,6,"""6|pieds|mouton"",""400|g|tomates"",""200|ml|vin blanc"",""2|pièce|oignon"",""3|gousse|ail"""
538,Alouettes sans tête provençales,4,"""8|escalopes|boeuf fines"",""200|g|chair à saucisse"",""1|pièce|œuf"",""50|g|mie pain"",""400|g|tomates"",""200|ml|vin blanc"",""2|pièce|oignon"",""3|gousse|ail"""
539,Fricassée de volaille à l'angevine,4,"""1|pièce|poulet"",""200|g|champignons"",""200|ml|vin blanc anjou"",""200|ml|crème liquide"",""50|g|beurre"""
541,Coquilles Saint-Jacques à la bretonne,4,"""12|noix|saint-jacques"",""200|g|champignons"",""2|pièce|échalotes"",""200|ml|cidre"",""100|ml|crème liquide"",""50|g|beurre"""
542,Cotriade bretonne,6,"""1.5|kg|poissons variés"",""1|kg|pommes de terre"",""2|pièce|oignon"",""2|pièce|poireaux"",""100|ml|huile végétale"""
543,Matelote d'anguille,4,"""1|kg|anguilles"",""200|g|lardons"",""200|g|champignons"",""750|ml|vin rouge"",""50|g|beurre manié"""
544,Lamproie à la bordelaise,6,"""1|pièce|lamproie 1.5kg"",""750|ml|vin rouge"",""3|pièce|poireaux"",""2|pièce|oignon"",""200|g|jambon"""
545,Ttoro basque,6,"""2|kg|poissons variés"",""1|litre|fumet"",""2|pièce|oignon"",""2|pièce|poivrons"",""3|gousse|ail"",""400|g|tomates"""
546,Morue à la lyonnaise,4,"""600|g|morue dessalée"",""800|g|pommes de terre"",""3|pièce|oignon"",""100|ml|huile végétale"",""50|g|beurre"""
547,Quenelles de brochet sauce Nantua,4,"""400|g|quenelles brochet"",""300|ml|sauce nantua"",""100|g|écrevisses"",""200|ml|crème liquide"",""50|g|beurre"""
548,Grenouilles en persillade,4,"""48|cuisses|grenouilles"",""100|g|farine"",""150|g|beurre"",""4|gousse|ail"",""1|gros bouquet|persil"""
549,Fricassée d'escargots,4,"""4|douzaines|escargots"",""200|g|champignons"",""100|g|lardons"",""2|pièce|échalotes"",""200|ml|vin blanc"",""200|ml|crème liquide"""
550,Caillettes ardéchoises,8,"""500|g|porc haché"",""300|g|épinards"",""200|g|foie porc"",""2|pièce|oignon"",""2|gousse|ail"""
551,Diots de Savoie au vin blanc,4,"""8|pièce|diots"",""500|ml|vin blanc savoie"",""2|pièce|oignon"",""2|pièce|échalotes"""
553,Farçous aveyronnais,20,"""300|g|blettes"",""200|g|chair saucisse"",""2|pièce|œuf"",""100|g|mie pain"""
554,Crique ardéchoise,4,"""1|kg|pommes de terre"",""2|pièce|œuf"",""2|pièce|oignon"""
558,Tarte à l'oignon alsacienne,6,"""1|pâte|brisée"",""1|kg|oignon"",""3|pièce|œuf"",""200|ml|crème liquide"",""100|g|lardons"""
559,Salsifis à la crème,4,"""1|kg|salsifis"",""200|ml|crème liquide"",""50|g|beurre"""
562,Pan bagnat,4,"""4|pains|ronds"",""2|pièce|tomates"",""1|pièce|concombre"",""1|pièce|poivrons"",""100|g|thon"",""2|oeufs|durs"",""8|filets|anchois"""
563,Soupe au pistou,8,"""300|g|haricots blancs"",""300|g|haricots verts"",""3|pièce|courgettes"",""3|pièce|tomates"",""3|pièce|pommes de terre"",""200|g|pâtes"""
564,Tourton des Alpes,12,"""500|g|farine"",""250|g|pommes de terre"",""200|g|pruneaux"",""100|g|fromage"",""2|pièce|œuf"""
565,Oreilles d'âne du Valgaudemar,20,"""400|g|farine"",""200|g|épinards"",""100|g|fromage"",""2|pièce|œuf"""
566,Pôchouse de Verdun-sur-le-Doubs,6,"""1.5|kg|poissons rivière"",""200|ml|vin blanc"",""200|g|lardons"",""200|g|champignons"",""200|ml|crème liquide"""
568,Flaugnarde aux pommes,6,"""4|pièce|pommes"",""4|pièce|œuf"",""100|g|farine"",""400|ml|lait"",""100|g|sucre"",""50|g|beurre"""
569,Millassou,8,"""250|g|farine maïs"",""1|litre|lait"",""150|g|sucre"",""4|pièce|œuf"",""100|g|beurre"""
571,Lentilles vertes du Berry en salade,4,"""300|g|lentilles vertes berry"",""2|pièce|échalotes"",""100|g|lardons"""
572,Ceviche péruvien,4,"""600|g|poisson blanc"",""200|ml|jus citron vert"",""1|pièce|oignon rouge"",""2|piments|aji"",""1|pièce|patate douce"",""1|épi|maïs"""
573,Lomo saltado,4,"""600|g|bœuf"",""4|pièce|tomates"",""2|pièce|oignons rouges"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|vinaigre"""
574,Aji de gallina,6,"""1|pièce|poulet"",""200|g|noix"",""200|g|fromage frais"",""4|piments|aji amarillo"",""4|tranches|pain de mie"",""2|pièce|oignon"",""4|pièce|pommes de terre"",""4|oeufs|durs"""
575,Feijoada brésilienne,8,"""500|g|haricots noirs"",""300|g|porc salé"",""200|g|saucisses fumées"",""200|g|poitrine porc"",""2|pieds|porc"",""2|pièce|oignon"",""4|gousse|ail"""
576,Pão de queijo,30,"""500|g|fécule manioc"",""300|ml|lait"",""100|ml|huile végétale"",""2|pièce|œuf"",""200|g|fromage minas"""
577,Moqueca de peixe,6,"""1|kg|poisson blanc"",""400|ml|lait coco"",""3|pièce|tomates"",""2|pièce|poivrons"",""2|pièce|oignon"""
578,Ropa vieja cubaine,6,"""800|g|boeuf effiloché"",""2|pièce|poivrons"",""400|g|tomates"",""2|pièce|oignon"",""4|gousse|ail"",""100|g|olives"""
579,Picadillo,4,"""500|g|bœuf haché"",""400|g|tomates"",""2|pièce|oignon"",""3|gousse|ail"",""100|g|olives"",""50|g|raisins secs"",""2|pièce|pommes de terre"""
580,Arroz con pollo,6,"""1|pièce|poulet"",""400|g|riz"",""100|g|petits pois"",""2|pièce|poivrons"",""400|g|tomates"",""1|litre|bouillon"""
581,Sancocho,8,"""500|g|bœuf"",""500|g|porc"",""1|pièce|poulet"",""500|g|yuca"",""500|g|patates douces"",""3|épis|maïs"""
582,Bandeja paisa,4,"""400|g|haricots rouges"",""200|g|porc frit"",""200|g|chorizo"",""4|pièce|oeufs frits"",""2|pièce|avocats"""
583,Chiles rellenos,4,"""8|pièce|chiles poblano"",""300|g|fromage"",""200|g|viande hachée"",""2|pièce|oignon"",""3|gousse|ail"",""4|pièce|œuf"""
584,Mole poblano,8,"""1|pièce|dinde ou poulet"",""20|chiles|secs variés"",""100|g|chocolat"",""50|g|graines sésame"",""50|g|cacahuètes"",""50|g|raisins secs"""
585,Cochinita pibil,8,"""1.5|kg|porc"",""100|g|pâte achiote"",""200|ml|jus orange"",""100|ml|vinaigre"""
586,Pozole,8,"""1|kg|porc"",""400|g|hominy maïs"",""4|gousse|ail"",""2|pièce|oignon"""
587,Tamales,20,"""500|g|masa harina"",""200|g|saindoux"",""500|g|porc"""
588,Pastel de choclo,8,"""6|épis|maïs"",""500|g|bœuf haché"",""2|pièce|oignon"",""100|g|olives"",""2|oeufs|durs"",""100|g|raisins secs"""
589,Humitas,12,"""8|épis|maïs"",""100|g|beurre"",""100|g|fromage"",""2|pièce|oignon"""
590,Gallo pinto,4,"""300|g|haricots noirs cuits"",""400|g|riz cuit"",""1|pièce|oignon"",""1|pièce|poivrons"",""3|gousse|ail"""
591,Patacones,4,"""2|pièce|plantains verts"""
595,Pastilla au poulet et aux amandes,8,"""1|pièce|poulet"",""200|g|amandes"",""6|pièce|œuf"",""100|g|sucre glace"""
596,Rfissa marocaine,6,"""1|pièce|poulet"",""500|g|lentilles"",""100|g|fenugrec"""
597,Tanjia marrakchia,4,"""1|kg|viande boeuf"",""100|ml|huile d'olive"",""1|tête|ail"""
598,Bissara,6,"""500|g|fèves sèches"",""4|gousse|ail"",""100|ml|huile d'olive"""
599,Zaalouk,6,"""4|pièce|aubergines"",""4|pièce|tomates"",""4|gousse|ail"",""100|ml|huile d'olive"""
600,Poulet Yassa sénégalais,6,"""1|pièce|poulet"",""1|kg|oignon"",""200|ml|jus de citron"",""100|ml|huile végétale"""
601,Mafé,6,"""800|g|viande"",""200|g|pâte arachide"",""400|g|légumes"",""2|pièce|oignon"",""3|gousse|ail"""
602,Thieboudienne,8,"""1|kg|poisson"",""400|g|riz"""
603,Doro Wat,6,"""1|pièce|poulet"",""6|oeufs|durs"",""500|g|oignon"",""100|g|berbéré épices"",""100|g|beurre clarifié"""
604,Injera,8,"""500|g|farine teff"",""750|ml|eau"""
605,Shish Taouk,4,"""800|g|poulet"",""3|gousse|ail"""
606,Shawarma,4,"""800|g|viande"""
607,Manakish au zaatar,8,"""500|g|pâte à pain"",""100|g|zaatar"",""100|ml|huile d'olive"""
608,Kibbeh,8,"""500|g|boulghour"",""500|g|viande hachée"",""2|pièce|oignon"""
609,Dolmas,30,"""300|g|riz"",""200|g|viande hachée"""
611,Fatteh,4,"""2|pains|pita"",""400|g|pois chiches"",""500|g|yaourt"""
612,Taboulé libanais,4,"""100|g|persil plat;20"""
614,Salade césar,4,"""1|pièce|laitue romaine;400"""
615,Salade niçoise,4,"""4|pièce|tomates;4"""
616,Salade grecque,4,"""2|pièce|grosses tomates;0.5"""
617,Salade caprese,4,"""4|pièce|grosses tomates mûres;250"""
618,Salade de chèvre chaud,4,"""150|g|salade verte;4"""
619,Salade landaise,4,"""200|g|salade mélangée;200"""
620,Salade périgourdine,4,"""200|g|salade verte;400"""
621,Salade lyonnaise,4,"""400|g|salade frisée;200"""
623,Salade de quinoa aux légumes rôtis,4,"""175|g|quinoa;1"""
624,Salade de pâtes italiennes,4,"""400|g|pâtes courtes;250"""
628,Salade de carottes râpées,4,"""600|g|carottes;25"""
629,Salade de betteraves,4,"""600|g|betteraves cuites;15"""
630,Salade de concombre à la crème,4,"""800|g|concombres;15"""
634,Salade composée au thon,4,"""300|g|thon au naturel en conserve;300"""
635,Salade de poulet césar,4,"""400|g|blancs de poulet;300"""
636,Salade de crevettes avocat,4,"""400|g|crevettes cuites décortiquées;2"""
638,Poke bowl hawaïen au saumon,2,"""200|g|riz à sushi;300"""
639,Buddha bowl végétarien,2,"""170|g|quinoa;500"""
8774,Velouté de potiron,4,
8775,Steak grillé,4,
8777,Pommes de terre rissolées,4,
8778,Pommes de terre à la vapeur,4,
8779,Pommes Anna,6,
8780,Rösti de pommes de terre,4,
8781,Écrasé de pommes de terre,4,
8782,Pommes boulangères,6,
8783,Aligot,4,
8785,Riz thaï,4,
8786,Riz au curry,4,
8787,Riz au safran,4,
8788,Riz aux épices,4,
8789,Riz au lait salé,4,
8790,Riz,4,
8791,Spaghetti nature,4,
8792,Penne nature,4,
8793,Fusilli nature,4,
8794,Tagliatelles nature,4,
8795,Macaronis au beurre,4,
8796,Spaghetti à l'ail et huile d'olive,4,
8797,Pâtes aux poivrons,4,
8798,Pâtes aux tomates,4,
8799,Pâtes gratinées,4,
8800,Pâtes aux olives,4,
8801,Carottes rôties,4,
8802,Courgettes rôties,4,
8803,Aubergines rôties,4,
8804,Tomates rôties,4,
8805,Chou-fleur rôti,4,
8806,Brocolis rôtis,4,
8807,Chou kale rôti,4,
8808,Panais rôtis,4,
8809,Betteraves rôties,4,
8810,Courges rôties,4,
8811,Choux de Bruxelles rôtis,4,
8812,Aubergines vapeur,4,
8813,Poivrons vapeur,4,
8814,Tomates vapeur,4,
8815,Patates douces vapeur,4,
8816,Betteraves vapeur,4,
8817,Oignons vapeur,4,
8818,Courges vapeur,4,
8819,Champignons vapeur,4,
8820,Carottes sautées,4,
8821,Courgettes sautées,4,
8822,Aubergines sautées,4,
8823,Poivrons sautés,4,
8824,Tomates sautées,4,
8825,Chou-fleur sauté,4,
8826,Brocolis sautés,4,
8827,Chou kale sauté,2,
8828,Patates douces sautées,4,
8829,Panais sautés,4,
8830,Céleri-rave sauté,4,
8831,Betteraves sautées,4,
8832,Oignons sautés,2,
8833,Fenouil sauté,4,
8834,Courges sautées,4,
8836,Forêt-Noire,8,
8838,Clafoutis,6,
8839,Galette des Rois,8,
8840,Gâteau basque,6-8,
8841,Far breton,6-8,
8842,Baba au rhum,8-12,
8843,Savarin,10,
8844,Charlotte aux fraises,8,
8845,Gâteau aux pommes,6,
8846,Gâteau aux poires,6,
8847,Bûche de Noël,10,
266,Pâtes à l'amatriciana,4,"""400|g|pâtes"",""200|g|guanciale"",""400|g|tomates concassées"",""100|g|pecorino romano"",""1|pincée|piment"""
8854,Entremets vanille,6,"""500|ml|lait"",""4|pièce|jaune d'œuf"",""100|g|sucre"",""40|g|maïzena"",""2|gousse|vanille"",""3|feuille|gélatine"",""200|ml|crème liquide"""
8855,Entremets fruits rouges,6,"""300|g|fruits rouges"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8856,Entremets exotique,6,"""200|g|mangue"",""200|g|fruit passion"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8857,Entremets pistache,6,"""100|g|pâte pistache"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8858,Entremets praliné,6,"""150|g|praliné"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8859,Entremets noisette,6,"""100|g|pâte noisette"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8860,Entremets caramel,6,"""150|g|caramel"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8861,Entremets coco,6,"""100|g|noix coco râpée"",""200|ml|lait coco"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8862,Entremets mangue,6,"""300|g|mangue"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8863,Entremets passion,6,"""200|g|fruit passion"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8864,Entremets marron,6,"""200|g|crème marrons"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8865,Entremets mousse fraise,6,"""300|g|fraises"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8866,Entremets mousse framboise,6,"""300|g|framboises"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8867,Entremets fruits exotiques,6,"""150|g|mangue"",""150|g|ananas"",""100|g|fruit passion"",""200|g|biscuit"",""500|ml|crème liquide"",""100|g|sucre"",""3|feuille|gélatine"""
8868,Entremets signature,8,"""200|g|chocolat noir"",""200|g|biscuit"",""500|ml|crème liquide"",""150|g|sucre"",""4|feuille|gélatine"",""100|g|fruits secs"",""50|g|caramel"""
8871,Brownies,4,"""200|g|chocolat noir"",""150|g|beurre"",""200|g|sucre"",""3|pièce|œuf"",""100|g|farine"",""100|g|noix"",""1|pincée|sel"""
8872,Madeleines,4,"""2|pièce|œuf"",""100|g|sucre"",""100|g|farine"",""100|g|beurre"",""1|sachet|levure"",""1|citron|zeste"",""1|pincée|sel"""
8874,Tuiles aux amandes,4,"""100|g|amandes effilées"",""100|g|sucre"",""2|pièce|blancs oeufs"",""30|g|farine"",""30|g|beurre"",""1|gousse|vanille"""
8875,Palets bretons,4,"""150|g|beurre demi-sel"",""100|g|sucre"",""2|pièce|jaune d'œuf"",""150|g|farine"",""1|sachet|levure"",""1|pincée|sel"""
8876,Speculoos,4,"""250|g|farine"",""125|g|cassonade"",""125|g|beurre"",""1|pièce|œuf"",""10|g|épices speculoos"",""1|c. café|levure"",""1|pincée|sel"""
8879,Langues de chat,4,"""100|g|beurre"",""100|g|sucre"",""3|pièce|blancs oeufs"",""100|g|farine"",""1|gousse|vanille"""
8881,Navettes,4,"""250|g|farine"",""100|g|sucre"",""80|g|beurre"",""1|pièce|œuf"",""10|ml|eau fleur oranger"",""1|c. café|levure"""
8882,Croquants aux amandes,4,"""200|g|amandes"",""150|g|sucre"",""2|pièce|blancs oeufs"",""50|g|farine"",""1|c. café|vanille"",""1|pincée|sel"""
8883,Rochers coco,4,"""200|g|noix coco râpée"",""150|g|sucre"",""3|pièce|blancs oeufs"",""1|gousse|vanille"""
8884,Florentins,4,"""100|g|amandes effilées"",""100|g|fruits confits"",""100|g|sucre"",""50|g|beurre"",""50|ml|crème liquide"",""200|g|chocolat noir"""
8885,Pain d'épices,6,"""250|g|farine"",""250|g|miel"",""100|ml|lait"",""50|g|beurre"",""2|pièce|œuf"",""10|g|épices pain épices"",""1|sachet|levure"""
8886,Biscuits au citron,4,"""200|g|farine"",""100|g|sucre"",""100|g|beurre"",""1|pièce|œuf"",""2|citron|zeste"",""1|sachet|levure"""
8887,Mousse à la vanille,4,"""4|pièce|jaune d'œuf"",""100|g|sucre"",""2|gousse|vanille"",""500|ml|crème liquide"",""3|feuille|gélatine"""
8888,Mousse aux fruits,4,"""300|g|fruits"",""100|g|sucre"",""500|ml|crème liquide"",""3|feuille|gélatine"""
8889,Mousse au citron,4,"""3|pièce|citron"",""4|pièce|œuf"",""150|g|sucre"",""500|ml|crème liquide"",""3|feuille|gélatine"""
8890,Mousse à l'orange,4,"""2|pièce|oranges"",""4|pièce|œuf"",""150|g|sucre"",""500|ml|crème liquide"",""3|feuille|gélatine"""
8891,Mousse exotique,4,"""150|g|mangue"",""100|g|fruit passion"",""100|g|sucre"",""500|ml|crème liquide"",""3|feuille|gélatine"""
8892,Mousse pistache,4,"""100|g|pâte pistache"",""4|pièce|œuf"",""100|g|sucre"",""500|ml|crème liquide"",""3|feuille|gélatine"""
8896,Panna cotta,4,"""500|ml|crème liquide"",""80|g|sucre"",""2|gousse|vanille"",""3|feuille|gélatine"""
8897,Ile flottante,4,"""4|pièce|blancs oeufs"",""150|g|sucre"",""1|litre|lait"",""4|pièce|jaune d'œuf"",""1|gousse|vanille"""
8898,Œufs au lait,4,"""500|ml|lait"",""4|pièce|œuf"",""100|g|sucre"",""1|gousse|vanille"""
8899,Crème vanille,4,"""500|ml|lait"",""4|pièce|jaune d'œuf"",""100|g|sucre"",""40|g|maïzena"",""2|gousse|vanille"""
8900,Crème pistache,4,"""500|ml|lait"",""4|pièce|jaune d'œuf"",""100|g|sucre"",""40|g|maïzena"",""80|g|pâte pistache"""
8901,Crème coco,4,"""400|ml|lait coco"",""100|ml|lait"",""4|pièce|jaune d'œuf"",""100|g|sucre"",""40|g|maïzena"""
8902,Crème noisette,4,"""500|ml|lait"",""4|pièce|jaune d'œuf"",""100|g|sucre"",""40|g|maïzena"",""80|g|pâte noisette"""
8903,Glace vanille,4,"""500|ml|lait"",""200|ml|crème liquide"",""150|g|sucre"",""5|pièce|jaune d'œuf"",""2|gousse|vanille"""
8904,Glace fraise,4,"""500|g|fraises"",""150|g|sucre"",""200|ml|crème liquide"""
8905,Glace pistache,4,"""500|ml|lait"",""200|ml|crème liquide"",""150|g|sucre"",""5|pièce|jaune d'œuf"",""100|g|pâte pistache"""
8906,Glace caramel,4,"""500|ml|lait"",""200|ml|crème liquide"",""150|g|sucre"",""5|pièce|jaune d'œuf"",""150|g|caramel"""
8907,Glace coco,4,"""400|ml|lait coco"",""200|ml|crème liquide"",""150|g|sucre"",""5|pièce|jaune d'œuf"",""100|g|noix coco râpée"""
8908,Glace mangue,4,"""400|g|mangue"",""150|g|sucre"",""200|ml|crème liquide"""
8909,Glace passion,4,"""300|g|fruit passion"",""150|g|sucre"",""200|ml|crème liquide"""
8910,Glace citron,4,"""200|ml|jus de citron"",""200|g|sucre"",""300|ml|crème liquide"",""200|ml|lait"""
8911,Glace framboise,4,"""500|g|framboises"",""150|g|sucre"",""200|ml|crème liquide"""
8912,Glace myrtille,4,"""500|g|myrtilles"",""150|g|sucre"",""200|ml|crème liquide"""
8913,Sorbet fraise,4,"""500|g|fraises"",""150|g|sucre"",""200|ml|eau"""
8914,Sorbet framboise,4,"""500|g|framboises"",""150|g|sucre"",""200|ml|eau"""
8916,Sorbet mangue,4,"""500|g|mangue"",""150|g|sucre"",""200|ml|eau"""
8917,Parfait glacé,6,"""6|pièce|jaune d'œuf"",""150|g|sucre"",""500|ml|crème liquide"",""2|gousse|vanille"""
8918,Semifreddo,6,"""4|pièce|œuf"",""150|g|sucre"",""500|ml|crème liquide"",""1|gousse|vanille"""
8919,Profiteroles glacées,6,"""150|g|farine"",""100|g|beurre"",""4|pièce|œuf"",""250|ml|eau"",""200|g|chocolat noir"",""100|ml|crème liquide"""
8920,Bûche glacée,6,"""500|ml|glace vanille"",""500|ml|glace chocolat"",""500|ml|glace fraise"",""200|g|meringue"""
8921,Brochettes de fruits,4,"""300|g|fruits variés"",""50|g|sucre"""
8922,Compote de pommes,4,"""1|kg|pommes"",""100|g|sucre"",""1|gousse|vanille"""
8923,Compote de poires,4,"""1|kg|poires"",""100|g|sucre"",""1|gousse|vanille"""
8924,Compote de pêches,4,"""1|kg|pêches"",""100|g|sucre"",""1|gousse|vanille"""
8925,Compote d'abricots,4,"""1|kg|abricots"",""100|g|sucre"",""1|gousse|vanille"""
8926,Compote de fruits rouges,4,"""500|g|fraises"",""200|g|framboises"",""200|g|myrtilles"",""100|g|sucre"""
8929,Velouté de petits pois,4,"""500|g|petits pois"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8930,Velouté de carottes,4,"""600|g|carottes"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8931,Velouté de chou-fleur,4,"""600|g|chou-fleur"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8932,Velouté de poireaux,4,"""500|g|poireaux"",""2|pièce|pommes de terre"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8933,Velouté de panais,4,"""600|g|panais"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8934,Velouté de tomates,4,"""800|g|tomates"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8935,Velouté d'asperges,4,"""500|g|asperges"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8937,Velouté de céleri,4,"""600|g|céleri"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8938,Velouté de topinambours,4,"""600|g|topinambours"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8939,Velouté de brocolis,4,"""600|g|brocolis"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8940,Velouté de patates douces,4,"""600|g|patates douces"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8941,Velouté de navets,4,"""600|g|navets"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
