id,import_id,week_label,category,product_name,quantity,checked,canonical_food_id,archetype_id,notes,container_qty,container_size,container_unit
2188,21,S1,Épicerie,Persil plat,50 g,f,,,,,,
2189,21,S1,Féculents,Semoule de couscous,150 g,f,,,,,,
2190,21,S1,Légumes,Courgettes,500 g,f,,,,,,
2191,21,S1,Légumes,Oignon,303 pièce,f,,,,,,
2192,21,S1,Légumes,Tomates,800 g,f,,,,,,
2193,21,S1,Épicerie,Bouillon de bœuf,1500 ml,f,,,,,,
2194,21,S1,Légumes,Concentré de tomate,37 c. à soupe,f,,,,,,
2195,21,S1,Épicerie,Ras-el-hanout,2 c. à café,f,,,,,,
2196,21,S1,Épicerie,Œufs,17 pièces,f,,,,,,
2197,21,S1,Légumes,Radis,270 g,f,,,,,,
2198,21,S1,Crémerie,Gruyère râpé,95 g,f,,,,,,
2199,21,S1,Féculents,Pommes de terre,2110 g,f,,,,,,
2200,21,S1,Épicerie,Ciboulette,10 g,f,,,,,,
2201,21,S1,Protéines,Côtes de porc,400 g,f,,,,,,
2202,21,S1,Conserves,Petits pois frais,300 g,f,,,,,,
2203,21,S1,Épicerie,Bouillon de volaille,200 ml,f,,,,,,
2204,21,S1,Épicerie,Thym frais,12 branches,f,,,,,,
2205,21,S1,Protéines,Escalope de dinde,320 g,f,,,,,,
2206,21,S1,Épicerie,Chapelure,140 g,f,,,,,,
2207,21,S1,Épicerie,Farine,145 g,f,,,,,,
2208,21,S1,Épicerie,Parmesan râpé,30 g,f,,,,,,
2209,21,S1,Légumes,Radis roses,200 g,f,,,,,,
2210,21,S1,Épicerie,Herbes de Provence,6 g,f,,,,,,
2211,21,S1,Épicerie,Bœuf à braiser (paleron ou macreuse),285 g,f,,,,,,
2212,21,S1,Conserves,Petits pois frais ou surgelés,150 g,f,,,,,,
2213,21,S1,Féculents,Pommes de terre nouvelles,300 g,f,,,,,,
2214,21,S1,Épicerie,Vin blanc sec,200 ml,f,,,,,,
2215,21,S1,Épicerie,Laurier,3 feuilles,f,,,,,,
2216,21,S1,Protéines,Filet de cabillaud,720 g,f,,,,,,
2217,21,S1,Conserves,Petits pois surgelés,470 g,f,,,,,,
2218,21,S1,Épicerie,Thym,2 g,f,,,,,,
2219,21,S1,Épicerie,Bœuf à mijoter (paleron ou gîte),400 g,f,,,,,,
2220,21,S1,Crémerie,Lait entier,120 ml,f,,,,,,
2221,21,S1,Épicerie,Vin rouge,100 ml,f,,,,,,
2222,21,S1,Épicerie,Muscade,1 g,f,,,,,,
2223,21,S1,Protéines,Rôti de porc (filet ou échine),500 g,f,,,,,,
2224,21,S1,Épicerie,Romarin,3 g,f,,,,,,
2225,21,S1,Épicerie,Moutarde de Dijon,25 g,f,,,,,,
2226,21,S1,Épicerie,Spaghettis,350 g,f,,,,,,
2227,21,S1,Épicerie,Guanciale,140 g,f,,,,,,
2228,21,S1,Épicerie,Pecorino Romano,70 g,f,,,,,,
2229,21,S1,Épicerie,Gros sel,15 g,f,,,,,,
2230,21,S1,Féculents,Pains burger,2 pièces,f,,,,,,
2231,21,S1,Protéines,Steak haché 15% MG,270 g,f,,,,,,
2232,21,S1,Épicerie,Cheddar en tranches,55 g,f,,,,,,
2233,21,S1,Légumes,Salade iceberg,80 g,f,,,,,,
2234,21,S1,Légumes,Tomate,1 pièce,f,,,,,,
2235,21,S1,Légumes,Oignon rouge,50 g,f,,,,,,
2236,21,S1,Épicerie,Cornichons,50 g,f,,,,,,
2237,21,S1,Épicerie,Mayonnaise,50 g,f,,,,,,
2238,21,S1,Épicerie,Ketchup,15 g,f,,,,,,
2239,21,S1,Épicerie,Câpres,10 g,f,,,,,,
2240,21,S1,Épicerie,Épinards frais,270 g,f,,,,,,
2241,21,S1,Épicerie,Vinaigre balsamique,15 ml,f,,,,,,
2242,21,S1,Crémerie,Skyr,2200 g,f,,,,,,
2243,21,S1,Crémerie,Oeufs,27 pièces,f,,,,,,
2244,21,S1,Épicerie,Amandes,210 g,f,,,,,,
2168,21,S1,Épicerie,Épaule d'agneau,850 g,t,,,,,,
2245,22,S1,Épicerie,Épaule d'agneau,1250 g,f,,,,,,
2178,21,S1,Épicerie,Bouillon de légumes,600 ml,t,,,,,,
2172,21,S1,Épicerie,Ail,50 gousses,f,,,,,,
2173,21,S1,Épicerie,Gingembre frais,30 g,f,,,,,,
2174,21,S1,Épicerie,Huile d'olive,373 ml,t,,,,,,
2169,21,S1,Épicerie,Artichauts,6 pièces,t,,,,,,
2246,22,S1,Épicerie,Artichauts,154 pièces,f,,,,,,
2247,22,S1,Légumes,Carottes nouvelles,1100 g,f,,,,,,
2248,22,S1,Légumes,Oignon jaune,151 pièce,f,,,,,,
2249,22,S1,Épicerie,Ail,50 gousses,f,,,,,,
2250,22,S1,Épicerie,Gingembre frais,40 g,f,,,,,,
2251,22,S1,Épicerie,Huile d'olive,295 ml,f,,,,,,
2252,22,S1,Épicerie,Cumin moulu,7 g,f,,,,,,
2253,22,S1,Épicerie,Coriandre moulue,5 g,f,,,,,,
2254,22,S1,Épicerie,Cannelle,2 g,f,,,,,,
2255,22,S1,Épicerie,Bouillon de légumes,900 ml,f,,,,,,
2256,22,S1,Épicerie,Citron,3 pièce,f,,,,,,
2257,22,S1,Épicerie,Coriandre fraîche,40 g,f,,,,,,
2258,22,S1,Épicerie,Sel,59 g,f,,,,,,
2259,22,S1,Épicerie,Poivre noir,22 g,f,,,,,,
2260,22,S1,Féculents,Riz basmati,455 g,f,,,,,,
2261,22,S1,Crémerie,Beurre,260 g,f,,,,,,
2262,22,S1,Épicerie,Œufs,13 pièces,f,,,,,,
2263,22,S1,Légumes,Radis,270 g,f,,,,,,
2264,22,S1,Crémerie,Gruyère râpé,155 g,f,,,,,,
2265,22,S1,Féculents,Pommes de terre,2250 g,f,,,,,,
2266,22,S1,Épicerie,Ciboulette,10 g,f,,,,,,
2267,22,S1,Épicerie,Naan nature,3 pièces,f,,,,,,
2268,22,S1,Légumes,Oignon,662 g,f,,,,,,
2269,22,S1,Crémerie,Lait de coco,400 ml,f,,,,,,
2270,22,S1,Légumes,Tomates concassées,200 g,f,,,,,,
2271,22,S1,Épicerie,Curry en poudre,27 g,f,,,,,,
2272,22,S1,Épicerie,Curcuma,3 g,f,,,,,,
2273,22,S1,Protéines,Pavé de saumon,310 g,f,,,,,,
2274,22,S1,Légumes,Asperges vertes,570 g,f,,,,,,
2275,22,S1,Féculents,Pommes de terre grenaille,1370 g,f,,,,,,
2276,22,S1,Épicerie,Persil plat,20 g,f,,,,,,
2277,22,S1,Épicerie,Cœurs d'artichaut,180 g,f,,,,,,
2278,22,S1,Épicerie,Cumin en poudre,3 g,f,,,,,,
2279,22,S1,Épicerie,Coriandre en poudre,3 g,f,,,,,,
2280,22,S1,Légumes,Concentré de tomate,40 g,f,,,,,,
2281,22,S1,Épicerie,Épinards frais,270 g,f,,,,,,
2282,22,S1,Épicerie,Vinaigre balsamique,15 ml,f,,,,,,
2283,22,S1,Épicerie,Moutarde de Dijon,35 g,f,,,,,,
2284,22,S1,Protéines,Côtes de porc,400 g,f,,,,,,
2285,22,S1,Conserves,Petits pois frais,300 g,f,,,,,,
2286,22,S1,Épicerie,Bouillon de volaille,200 ml,f,,,,,,
2287,22,S1,Épicerie,Thym frais,9 branches,f,,,,,,
2288,22,S1,Épicerie,Bœuf à mijoter (paleron ou gîte),400 g,f,,,,,,
2289,22,S1,Légumes,Courgettes,300 g,f,,,,,,
2290,22,S1,Légumes,Tomates,400 g,f,,,,,,
2291,22,S1,Crémerie,Lait entier,200 ml,f,,,,,,
2292,22,S1,Épicerie,Herbes de Provence,3 g,f,,,,,,
2293,22,S1,Épicerie,Laurier,1 feuille,f,,,,,,
2294,22,S1,Épicerie,Bouillon de bœuf,300 ml,f,,,,,,
2295,22,S1,Épicerie,Vin rouge,100 ml,f,,,,,,
2296,22,S1,Épicerie,Muscade,1 g,f,,,,,,
2297,22,S1,Protéines,Filet de cabillaud,360 g,f,,,,,,
2298,22,S1,Conserves,Petits pois surgelés,270 g,f,,,,,,
2299,22,S1,Épicerie,Thym,2 g,f,,,,,,
2300,22,S1,Féculents,Pains burger,2 pièces,f,,,,,,
2301,22,S1,Protéines,Steak haché 15% MG,270 g,f,,,,,,
2302,22,S1,Épicerie,Cheddar en tranches,55 g,f,,,,,,
2303,22,S1,Légumes,Salade iceberg,80 g,f,,,,,,
2304,22,S1,Légumes,Tomate,1 pièce,f,,,,,,
2305,22,S1,Légumes,Oignon rouge,50 g,f,,,,,,
2306,22,S1,Épicerie,Cornichons,30 g,f,,,,,,
2307,22,S1,Épicerie,Mayonnaise,20 g,f,,,,,,
2308,22,S1,Épicerie,Ketchup,15 g,f,,,,,,
2309,22,S1,Épicerie,Spaghettis,350 g,f,,,,,,
2310,22,S1,Épicerie,Guanciale,140 g,f,,,,,,
2311,22,S1,Épicerie,Pecorino Romano,70 g,f,,,,,,
2312,22,S1,Épicerie,Gros sel,15 g,f,,,,,,
2313,22,S1,Protéines,Rôti de porc (filet ou échine),500 g,f,,,,,,
2314,22,S1,Épicerie,Romarin,3 g,f,,,,,,
2315,22,S1,Épicerie,Vin blanc sec,100 ml,f,,,,,,
2316,22,S1,Épicerie,Émincé de bœuf,300 g,f,,,,,,
2317,22,S1,Légumes,Champignons de Paris,200 g,f,,,,,,
2318,22,S1,Crémerie,Crème fraîche épaisse,100 ml,f,,,,,,
2319,22,S1,Épicerie,Paprika doux,5 g,f,,,,,,
2320,22,S1,Épicerie,Huile de tournesol,15 ml,f,,,,,,
2321,22,S1,Crémerie,Skyr,2200 g,f,,,,,,
2322,22,S1,Crémerie,Oeufs,27 pièces,f,,,,,,
2323,22,S1,Épicerie,Amandes,210 g,f,,,,,,
2324,23,S1,Protéines,Escalope de dinde,680 g,f,,,,,,
2325,23,S1,Féculents,Riz basmati,805 g,f,,,,,,
2326,23,S1,Légumes,Carottes,220 g,f,,,,,,
2327,23,S1,Légumes,Champignons de Paris,400 g,f,,,,,,
2328,23,S1,Légumes,Oignon jaune,101 g,f,,,,,,
2329,23,S1,Crémerie,Crème fraîche épaisse,240 ml,f,,,,,,
2330,23,S1,Épicerie,Bouillon de volaille,800 ml,f,,,,,,
2331,23,S1,Crémerie,Beurre,270 g,f,,,,,,
2332,23,S1,Épicerie,Farine,80 g,f,,,,,,
2333,23,S1,Épicerie,Vin blanc sec,200 ml,f,,,,,,
2334,23,S1,Épicerie,Thym frais,5 branches,f,,,,,,
2335,23,S1,Épicerie,Laurier,4 feuilles,f,,,,,,
2336,23,S1,Épicerie,Persil plat,65 g,f,,,,,,
2337,23,S1,Épicerie,Huile d'olive,305 ml,f,,,,,,
2338,23,S1,Épicerie,Sel,66 g,f,,,,,,
2339,23,S1,Épicerie,Poivre noir,21 g,f,,,,,,
2340,23,S1,Épicerie,Œufs,25 pièces,f,,,,,,
2341,23,S1,Légumes,Radis,420 g,f,,,,,,
2342,23,S1,Crémerie,Gruyère râpé,225 g,f,,,,,,
2343,23,S1,Féculents,Pommes de terre,1150 g,f,,,,,,
2344,23,S1,Épicerie,Ciboulette,10 g,f,,,,,,
2345,23,S1,Épicerie,Vol-au-vent surgelés,4 pièces,f,,,,,,
2346,23,S1,Légumes,Carottes nouvelles,1100 g,f,,,,,,
2347,23,S1,Légumes,Oignon blanc,1 pièce,f,,,,,,
2348,23,S1,Conserves,Petits pois frais,150 g,f,,,,,,
2349,23,S1,Protéines,Pavé de saumon,310 g,f,,,,,,
2350,23,S1,Légumes,Asperges vertes,570 g,f,,,,,,
2351,23,S1,Féculents,Pommes de terre grenaille,370 g,f,,,,,,
2352,23,S1,Épicerie,Ail,32 gousses,f,,,,,,
2353,23,S1,Épicerie,Citron,3 pièce,f,,,,,,
2354,23,S1,Conserves,Lentilles vertes,200 g,f,,,,,,
2355,23,S1,Légumes,Oignon rouge,130 g,f,,,,,,
2356,23,S1,Épicerie,Vinaigre de vin rouge,20 ml,f,,,,,,
2357,23,S1,Épicerie,Moutarde à l'ancienne,15 g,f,,,,,,
2358,23,S1,Épicerie,Épinards frais,270 g,f,,,,,,
2359,23,S1,Légumes,Oignon,541 g,f,,,,,,
2360,23,S1,Épicerie,Vinaigre balsamique,15 ml,f,,,,,,
2361,23,S1,Épicerie,Moutarde de Dijon,10 g,f,,,,,,
2362,23,S1,Épicerie,Épaule d'agneau,1250 g,f,,,,,,
2363,23,S1,Épicerie,Cœurs d'artichaut,180 g,f,,,,,,
2364,23,S1,Crémerie,Lait de coco,400 ml,f,,,,,,
2365,23,S1,Épicerie,Gingembre frais,40 g,f,,,,,,
2366,23,S1,Épicerie,Curry en poudre,27 g,f,,,,,,
2367,23,S1,Épicerie,Cumin en poudre,3 g,f,,,,,,
2368,23,S1,Épicerie,Coriandre en poudre,3 g,f,,,,,,
2369,23,S1,Légumes,Concentré de tomate,50 g,f,,,,,,
2370,23,S1,Épicerie,Bouillon de légumes,700 ml,f,,,,,,
2371,23,S1,Épicerie,Coriandre fraîche,40 g,f,,,,,,
2372,23,S1,Féculents,Pain de mie,8 tranches,f,,,,,,
2373,23,S1,Protéines,Jambon blanc,320 g,f,,,,,,
2374,23,S1,Crémerie,Lait,300 ml,f,,,,,,
2375,23,S1,Épicerie,Muscade,1 pincée,f,,,,,,
2376,23,S1,Épicerie,Poivre,1 pincée,f,,,,,,
2377,23,S1,Épicerie,Naan nature,3 pièces,f,,,,,,
2378,23,S1,Épicerie,Artichauts,154 g,f,,,,,,
2379,23,S1,Légumes,Tomates concassées,200 g,f,,,,,,
2380,23,S1,Épicerie,Curcuma,3 g,f,,,,,,
2381,23,S1,Épicerie,Cumin moulu,11 g,f,,,,,,
2382,23,S1,Protéines,Filet de cabillaud,360 g,f,,,,,,
2383,23,S1,Conserves,Petits pois surgelés,270 g,f,,,,,,
2384,23,S1,Épicerie,Thym,2 g,f,,,,,,
2385,23,S1,Féculents,Pains burger,2 pièces,f,,,,,,
2386,23,S1,Protéines,Steak haché 15% MG,270 g,f,,,,,,
2387,23,S1,Épicerie,Cheddar en tranches,55 g,f,,,,,,
2388,23,S1,Légumes,Salade iceberg,80 g,f,,,,,,
2389,23,S1,Légumes,Tomate,1 pièce,f,,,,,,
2390,23,S1,Épicerie,Cornichons,30 g,f,,,,,,
2391,23,S1,Épicerie,Mayonnaise,20 g,f,,,,,,
2392,23,S1,Épicerie,Ketchup,15 g,f,,,,,,
2393,23,S1,Légumes,Tomates,600 g,f,,,,,,
2394,23,S1,Légumes,Poivrons rouges,300 g,f,,,,,,
2395,23,S1,Épicerie,Paprika doux,8 g,f,,,,,,
2396,23,S1,Épicerie,Harissa,8 g,f,,,,,,
2397,23,S1,Épicerie,Sucre,5 g,f,,,,,,
2398,23,S1,Féculents,Pain pita,120 g,f,,,,,,
2399,23,S1,Épicerie,Coriandre moulue,5 g,f,,,,,,
2400,23,S1,Épicerie,Cannelle,2 g,f,,,,,,
2401,23,S1,Épicerie,Farine de sarrasin,120 g,f,,,,,,
2402,23,S1,Crémerie,Lait demi-écrémé,250 ml,f,,,,,,
2403,23,S1,Épicerie,Eau,100 ml,f,,,,,,
2404,23,S1,Épicerie,Huile de tournesol,15 ml,f,,,,,,
2405,23,S1,Légumes,Salade verte mélangée,120 g,f,,,,,,
2406,23,S1,Épicerie,Vinaigrette,15 ml,f,,,,,,
2407,23,S1,Crémerie,Skyr,2200 g,f,,,,,,
2408,23,S1,Crémerie,Oeufs,27 pièces,f,,,,,,
2409,23,S1,Épicerie,Amandes,210 g,f,,,,,,
2410,24,S1,Épicerie,Épaule d'agneau,400 g,f,,,,,,
2411,24,S1,Féculents,Semoule de couscous,150 g,f,,,,,,
2412,24,S1,Légumes,Carottes nouvelles,400 g,f,,,,,,
2413,24,S1,Épicerie,Artichauts,2 pièces,f,,,,,,
2414,24,S1,Légumes,Courgettes,200 g,f,,,,,,
2415,24,S1,Légumes,Oignon,544 pièce,f,,,,,,
2416,24,S1,Légumes,Tomates,1400 g,f,,,,,,
2417,24,S1,Épicerie,Bouillon de bœuf,800 ml,f,,,,,,
2418,24,S1,Légumes,Concentré de tomate,77 c. à soupe,f,,,,,,
2419,24,S1,Épicerie,Ras-el-hanout,2 c. à café,f,,,,,,
2420,24,S1,Épicerie,Cumin moulu,5 c. à café,f,,,,,,
2421,24,S1,Épicerie,Gingembre frais,40 g,f,,,,,,
2422,24,S1,Épicerie,Ail,42 gousses,f,,,,,,
2423,24,S1,Épicerie,Huile d'olive,243 c. à soupe,f,,,,,,
2424,24,S1,Crémerie,Beurre,220 g,f,,,,,,
2425,24,S1,Épicerie,Coriandre fraîche,30 g,f,,,,,,
2426,24,S1,Épicerie,Sel,56 c. à café,f,,,,,,
2427,24,S1,Épicerie,Poivre noir,18 c. à café,f,,,,,,
2428,24,S1,Légumes,Poivrons rouges,300 g,f,,,,,,
2429,24,S1,Épicerie,Œufs,24 pièces,f,,,,,,
2430,24,S1,Épicerie,Paprika doux,8 g,f,,,,,,
2431,24,S1,Épicerie,Harissa,8 g,f,,,,,,
2432,24,S1,Épicerie,Sucre,5 g,f,,,,,,
2433,24,S1,Épicerie,Persil plat,35 g,f,,,,,,
2434,24,S1,Féculents,Pain pita,120 g,f,,,,,,
2435,24,S1,Conserves,Pois chiches en conserve,400 g,f,,,,,,
2436,24,S1,Féculents,Riz basmati,785 g,f,,,,,,
2437,24,S1,Crémerie,Lait de coco,400 ml,f,,,,,,
2438,24,S1,Légumes,Tomates pelées en dés,500 g,f,,,,,,
2439,24,S1,Épicerie,Curry en poudre,23 g,f,,,,,,
2440,24,S1,Épicerie,Cumin en poudre,3 g,f,,,,,,
2441,24,S1,Épicerie,Coriandre moulue,2 g,f,,,,,,
2442,24,S1,Épicerie,Paprika,2 g,f,,,,,,
2443,24,S1,Épicerie,Yaourt grec,80 g,f,,,,,,
2444,24,S1,Protéines,Pavé de saumon,310 g,f,,,,,,
2445,24,S1,Légumes,Asperges vertes,570 g,f,,,,,,
2446,24,S1,Féculents,Pommes de terre grenaille,770 g,f,,,,,,
2447,24,S1,Épicerie,Citron,2 pièce,f,,,,,,
2448,24,S1,Féculents,Pain de mie,8 tranches,f,,,,,,
2449,24,S1,Protéines,Jambon blanc,320 g,f,,,,,,
2450,24,S1,Crémerie,Gruyère râpé,225 g,f,,,,,,
2451,24,S1,Épicerie,Farine,30 g,f,,,,,,
2452,24,S1,Crémerie,Lait,300 ml,f,,,,,,
2453,24,S1,Épicerie,Muscade,1 pincée,f,,,,,,
2454,24,S1,Épicerie,Poivre,3 pincée,f,,,,,,
2455,24,S1,Protéines,Filet de cabillaud,360 g,f,,,,,,
2456,24,S1,Conserves,Petits pois surgelés,270 g,f,,,,,,
2457,24,S1,Épicerie,Thym,4 g,f,,,,,,
2458,24,S1,Protéines,Filet de porc,320 g,f,,,,,,
2459,24,S1,Crémerie,Crème fraîche,60 ml,f,,,,,,
2460,24,S1,Conserves,Petits pois,150 g,f,,,,,,
2461,24,S1,Épicerie,Bouillon de volaille,350 ml,f,,,,,,
2462,24,S1,Épicerie,Farine de sarrasin,120 g,f,,,,,,
2463,24,S1,Crémerie,Lait demi-écrémé,250 ml,f,,,,,,
2464,24,S1,Épicerie,Eau,100 ml,f,,,,,,
2465,24,S1,Épicerie,Huile de tournesol,15 ml,f,,,,,,
2466,24,S1,Légumes,Salade verte mélangée,120 g,f,,,,,,
2467,24,S1,Épicerie,Vinaigrette,15 ml,f,,,,,,
2468,24,S1,Protéines,Blanc de poulet,400 g,f,,,,,,
2469,24,S1,Légumes,Poivron rouge,200 g,f,,,,,,
2470,24,S1,Légumes,Poivron vert,150 g,f,,,,,,
2471,24,S1,Protéines,Jambon de Bayonne,60 g,f,,,,,,
2472,24,S1,Épicerie,Vin blanc sec,80 ml,f,,,,,,
2473,24,S1,Épicerie,Piment d'Espelette,2 g,f,,,,,,
2474,24,S1,Épicerie,Thym séché,1 g,f,,,,,,
2475,24,S1,Épicerie,Laurier,2 feuilles,f,,,,,,
2476,24,S1,Féculents,Pommes de terre,820 g,f,,,,,,
2477,24,S1,Épicerie,Épinards frais,270 g,f,,,,,,
2478,24,S1,Épicerie,Vinaigre balsamique,15 ml,f,,,,,,
2479,24,S1,Épicerie,Moutarde de Dijon,10 g,f,,,,,,
2480,24,S1,Épicerie,Spaghettis,350 g,f,,,,,,
2481,24,S1,Épicerie,Guanciale,140 g,f,,,,,,
2482,24,S1,Épicerie,Pecorino Romano,70 g,f,,,,,,
2483,24,S1,Épicerie,Gros sel,15 g,f,,,,,,
2484,24,S1,Protéines,Saucisses fumées,300 g,f,,,,,,
2485,24,S1,Légumes,Haricots rouges,200 g,f,,,,,,
2486,24,S1,Légumes,Oignons,2 pièces,f,,,,,,
2487,24,S1,Épicerie,Piment de Cayenne,1 pincée,f,,,,,,
2488,24,S1,Épicerie,Curcuma en poudre,5 g,f,,,,,,
2489,24,S1,Épicerie,Huile végétale,30 mL,f,,,,,,
2490,24,S1,Épicerie,Feuilles de laurier,2 pièces,f,,,,,,
2491,24,S1,Protéines,Côtes de porc,400 g,f,,,,,,
2492,24,S1,Conserves,Petits pois frais,300 g,f,,,,,,
2493,24,S1,Épicerie,Thym frais,2 branches,f,,,,,,
2494,24,S1,Légumes,Radis,270 g,f,,,,,,
2495,24,S1,Épicerie,Ciboulette,10 g,f,,,,,,
2496,24,S1,Crémerie,Skyr,2200 g,f,,,,,,
2497,24,S1,Crémerie,Oeufs,27 pièces,f,,,,,,
2498,24,S1,Épicerie,Amandes,210 g,f,,,,,,
2499,25,S1,Épicerie,Émincé de bœuf,400 g,f,,,,,,
2500,25,S1,Légumes,Champignons de Paris,380 g,f,,,,,,
2501,25,S1,Légumes,Oignon,570 g,f,,,,,,
2502,25,S1,Crémerie,Crème fraîche épaisse,350 ml,f,,,,,,
2503,25,S1,Épicerie,Moutarde de Dijon,25 g,f,,,,,,
2504,25,S1,Légumes,Concentré de tomate,50 g,f,,,,,,
2505,25,S1,Épicerie,Bouillon de bœuf,200 ml,f,,,,,,
2506,25,S1,Féculents,Riz basmati,650 g,f,,,,,,
2507,25,S1,Crémerie,Beurre,315 g,f,,,,,,
2508,25,S1,Épicerie,Huile d'olive,265 ml,f,,,,,,
2509,25,S1,Épicerie,Paprika doux,13 g,f,,,,,,
2510,25,S1,Épicerie,Persil plat,35 g,f,,,,,,
2511,25,S1,Épicerie,Sel,61 g,f,,,,,,
2512,25,S1,Épicerie,Poivre noir,15 g,f,,,,,,
2513,25,S1,Épicerie,Œufs,23 pièces,f,,,,,,
2514,25,S1,Épicerie,Cœurs d'artichauts,270 g,f,,,,,,
2515,25,S1,Crémerie,Gruyère râpé,315 g,f,,,,,,
2516,25,S1,Féculents,Pommes de terre grenaille,430 g,f,,,,,,
2517,25,S1,Légumes,Salade verte mélangée,220 g,f,,,,,,
2518,25,S1,Épicerie,Vinaigrette,70 ml,f,,,,,,
2519,25,S1,Épicerie,Poivre noir moulu,2 g,f,,,,,,
2520,25,S1,Épicerie,Herbes de Provence,3 g,f,,,,,,
2521,25,S1,Protéines,Filet de saumon,380 g,f,,,,,,
2522,25,S1,Légumes,Asperges vertes,500 g,f,,,,,,
2523,25,S1,Légumes,Radis roses,370 g,f,,,,,,
2524,25,S1,Légumes,Carotte nouvelle,120 g,f,,,,,,
2525,25,S1,Épicerie,Sauce soja,60 ml,f,,,,,,
2526,25,S1,Épicerie,Miel,55 g,f,,,,,,
2527,25,S1,Épicerie,Mirin,30 ml,f,,,,,,
2528,25,S1,Féculents,Vinaigre de riz,15 ml,f,,,,,,
2529,25,S1,Épicerie,Gingembre frais,30 g,f,,,,,,
2530,25,S1,Épicerie,Ail,22 gousses,f,,,,,,
2531,25,S1,Épicerie,Huile de sésame,15 ml,f,,,,,,
2532,25,S1,Épicerie,Graines de sésame,10 g,f,,,,,,
2533,25,S1,Épicerie,Ciboulette fraîche,15 g,f,,,,,,
2534,25,S1,Conserves,Lentilles corail,200 g,f,,,,,,
2535,25,S1,Crémerie,Lait de coco,200 ml,f,,,,,,
2536,25,S1,Épicerie,Bouillon de légumes,500 ml,f,,,,,,
2537,25,S1,Légumes,Tomates,800 g,f,,,,,,
2538,25,S1,Légumes,Carottes nouvelles,370 g,f,,,,,,
2539,25,S1,Épicerie,Épinards frais,370 g,f,,,,,,
2540,25,S1,Épicerie,Curcuma en poudre,5 g,f,,,,,,
2541,25,S1,Épicerie,Cumin en poudre,3 g,f,,,,,,
2542,25,S1,Épicerie,Coriandre en poudre,3 g,f,,,,,,
2543,25,S1,Épicerie,Garam masala,2 g,f,,,,,,
2544,25,S1,Épicerie,Coriandre fraîche,10 g,f,,,,,,
2545,25,S1,Féculents,Pommes de terre,1250 g,f,,,,,,
2546,25,S1,Épicerie,Vinaigre balsamique,15 ml,f,,,,,,
2547,25,S1,Épicerie,Farine,180 g,f,,,,,,
2548,25,S1,Épicerie,Eau froide,30 ml,f,,,,,,
2549,25,S1,Épicerie,Lardons,150 g,f,,,,,,
2550,25,S1,Crémerie,Lait entier,100 ml,f,,,,,,
2551,25,S1,Épicerie,Noix de muscade,2 pincée,f,,,,,,
2552,25,S1,Légumes,Salade verte,280 g,f,,,,,,
2553,25,S1,Protéines,Dos de cabillaud,350 g,f,,,,,,
2554,25,S1,Épicerie,Chapelure,60 g,f,,,,,,
2555,25,S1,Épicerie,Persil plat frais,20 g,f,,,,,,
2556,25,S1,Épicerie,Parmesan râpé,30 g,f,,,,,,
2557,25,S1,Épicerie,Citron,1 pièce,f,,,,,,
2558,25,S1,Épicerie,Sucre,15 g,f,,,,,,
2559,25,S1,Épicerie,Penne rigate,540 g,f,,,,,,
2560,25,S1,Épicerie,Guanciale,120 g,f,,,,,,
2561,25,S1,Légumes,Tomates pelées,400 g,f,,,,,,
2562,25,S1,Épicerie,Pecorino Romano,80 g,f,,,,,,
2563,25,S1,Épicerie,Piment rouge,1 pièce,f,,,,,,
2564,25,S1,Épicerie,Vin blanc sec,210 ml,f,,,,,,
2565,25,S1,Légumes,Poivrons rouges,300 g,f,,,,,,
2566,25,S1,Épicerie,Cumin moulu,4 g,f,,,,,,
2567,25,S1,Épicerie,Harissa,8 g,f,,,,,,
2568,25,S1,Féculents,Pain pita,120 g,f,,,,,,
2569,25,S1,Féculents,Pain de mie,8 tranches,f,,,,,,
2570,25,S1,Protéines,Jambon blanc,320 g,f,,,,,,
2571,25,S1,Crémerie,Lait,300 ml,f,,,,,,
2572,25,S1,Épicerie,Poivre blanc,1 pincée,f,,,,,,
2573,25,S1,Épicerie,Vinaigre de vin,5 ml,f,,,,,,
2574,25,S1,Féculents,Riz arborio,450 g,f,,,,,,
2575,25,S1,Épicerie,Parmesan AOP,80 g,f,,,,,,
2576,25,S1,Épicerie,Bouillon de volaille,1200 ml,f,,,,,,
2577,25,S1,Épicerie,Échalote,1 pièce,f,,,,,,
2578,25,S1,Protéines,Côtes de porc,310 g,f,,,,,,
2579,25,S1,Épicerie,Thym frais,2 branches,f,,,,,,
2580,25,S1,Épicerie,Farine de sarrasin,120 g,f,,,,,,
2581,25,S1,Crémerie,Lait demi-écrémé,250 ml,f,,,,,,
2582,25,S1,Épicerie,Eau,100 ml,f,,,,,,
2583,25,S1,Épicerie,Huile de tournesol,15 ml,f,,,,,,
2584,25,S1,Crémerie,Skyr,2200 g,f,,,,,,
2585,25,S1,Crémerie,Oeufs,27 pièces,f,,,,,,
2586,25,S1,Épicerie,Amandes,210 g,f,,,,,,
2587,26,Semaine du 18 au 24 mai,Légumes,Asperges vertes,3 bottes,f,,,,,,
2588,26,Semaine du 18 au 24 mai,Légumes,Radis roses,3 bottes,f,,,,,,
2589,26,Semaine du 18 au 24 mai,Légumes,Fenouil,2 bulbes,f,,,,,,
