id,generated_recipe_id,raw_name,quantity,unit,notes,canonical_food_id,archetype_id,match_status,created_at
1467,21,Radis,40,g,roses de saison,1056,,canonical,2026-06-04 20:04:14.015845+00
1468,21,Mayonnaise,30,g,,28,,canonical,2026-06-04 20:04:14.015845+00
1469,21,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:14.015845+00
1470,21,Paprika doux,2,g,,,473,archetype,2026-06-04 20:04:14.015845+00
1471,21,Herbes de Provence,2,g,,38,,canonical,2026-06-04 20:04:14.015845+00
1472,21,Sel,3,g,,6004,,canonical,2026-06-04 20:04:14.015845+00
1473,21,Poivre noir,1,g,moulu,10005,,canonical,2026-06-04 20:04:14.015845+00
1474,22,Spaghettis,300,g,,,330,archetype,2026-06-04 20:04:14.214401+00
1475,22,Pancetta ou lardons,120,g,en dés,,319,archetype,2026-06-04 20:04:14.214401+00
1476,22,Œufs entiers,2,pièces,,2040,,canonical,2026-06-04 20:04:14.214401+00
1477,22,Jaunes d'œufs,1,pièce,,2040,,canonical,2026-06-04 20:04:14.214401+00
1478,22,Parmesan râpé,80,g,fraîchement râpé,,273,archetype,2026-06-04 20:04:14.214401+00
1479,22,Poivre noir,2,g,fraîchement moulu,10005,,canonical,2026-06-04 20:04:14.214401+00
1480,22,Gros sel,15,g,pour l'eau des pâtes,6004,,canonical,2026-06-04 20:04:14.214401+00
1481,23,Rôti de porc dans l'épaule,600,g,sans os,2051,,canonical,2026-06-04 20:04:14.407511+00
1482,23,Carottes nouvelles,400,g,de saison,1005,,canonical,2026-06-04 20:04:14.407511+00
1483,23,Pommes de terre,500,g,type charlotte,1053,,canonical,2026-06-04 20:04:14.407511+00
1484,23,Oignons jaunes,200,g,,2041,,canonical,2026-06-04 20:04:14.407511+00
1485,23,Ail,3,gousses,,10001,,canonical,2026-06-04 20:04:14.407511+00
1486,23,Huile d'olive,30,ml,,14030,,canonical,2026-06-04 20:04:14.407511+00
1487,23,Beurre,20,g,,,300,archetype,2026-06-04 20:04:14.407511+00
1488,23,Bouillon de volaille,300,ml,,14035,,canonical,2026-06-04 20:04:14.407511+00
1489,23,Vin blanc sec,100,ml,,,331,archetype,2026-06-04 20:04:14.407511+00
1490,23,Herbes de Provence,2,c. à café,,38,,canonical,2026-06-04 20:04:14.407511+00
1491,23,Thym frais,3,branches,,1058,,canonical,2026-06-04 20:04:14.407511+00
1492,23,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:14.407511+00
1493,23,Sel fin,5,g,,6004,,canonical,2026-06-04 20:04:14.407511+00
1494,23,Poivre noir moulu,2,g,,10005,,canonical,2026-06-04 20:04:14.407511+00
1495,71,rouleau pâte feuilletée,1,,,15,,canonical,2026-06-04 20:04:14.609102+00
1496,71,courgette s,3,,,2026,,canonical,2026-06-04 20:04:14.609102+00
1497,71,chèvre frais,150,g,,,,unmatched,2026-06-04 20:04:14.609102+00
1498,71,roquette,1,sachet,,2058,,canonical,2026-06-04 20:04:14.609102+00
1499,71,pignons,50,g,,,,unmatched,2026-06-04 20:04:14.609102+00
1500,71,huile d'olive,,,,14030,,canonical,2026-06-04 20:04:14.609102+00
1501,71,thym,,,,1058,,canonical,2026-06-04 20:04:14.609102+00
1502,71,"sel, poivre",,,,6004,,canonical,2026-06-04 20:04:14.609102+00
1503,69,bœuf à mijoter,600,g,,14011,,canonical,2026-06-04 20:04:14.803817+00
1504,69,carottes nouvelles,1,botte,,1005,,canonical,2026-06-04 20:04:14.803817+00
1505,69,navets nouveaux,1,botte,,1041,,canonical,2026-06-04 20:04:14.803817+00
1506,69,oigno n,1,,,,,unmatched,2026-06-04 20:04:14.803817+00
1507,69,vin rouge,25,cl,,,332,archetype,2026-06-04 20:04:14.803817+00
1508,69,c.à.s concentré de tomate,2,,,1059,,canonical,2026-06-04 20:04:14.803817+00
1509,69,polenta,200,g,,,,unmatched,2026-06-04 20:04:14.803817+00
1510,69,"thym, laurier",,,,2039,,canonical,2026-06-04 20:04:14.803817+00
1511,69,huile d'olive,,,,14030,,canonical,2026-06-04 20:04:14.803817+00
1512,29,Escalope de dinde,320,g,2 escalopes de 160g chacune,8009,,canonical,2026-06-04 20:04:14.9999+00
1513,29,Chapelure,80,g,fine,,306,archetype,2026-06-04 20:04:14.9999+00
1514,29,Œufs,2,pièces,pour la panure,2040,,canonical,2026-06-04 20:04:14.9999+00
1515,29,Farine,50,g,type 55,,312,archetype,2026-06-04 20:04:14.9999+00
1516,29,Parmesan râpé,30,g,pour la panure,,273,archetype,2026-06-04 20:04:14.9999+00
1517,29,Pommes de terre grenaille,400,g,calibre moyen,1053,,canonical,2026-06-04 20:04:14.9999+00
1518,29,Radis roses,200,g,avec fanes si possible,1056,,canonical,2026-06-04 20:04:14.9999+00
1519,29,Huile d'olive,60,ml,extra vierge,14030,,canonical,2026-06-04 20:04:14.9999+00
1520,29,Beurre,30,g,doux,,300,archetype,2026-06-04 20:04:14.9999+00
1521,29,Citron,1,pièce,bio de préférence,1015,,canonical,2026-06-04 20:04:14.9999+00
1522,29,Persil plat,15,g,frais,1049,,canonical,2026-06-04 20:04:14.9999+00
1523,29,Sel,8,g,fin,6004,,canonical,2026-06-04 20:04:14.9999+00
1524,29,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:14.9999+00
1525,29,Herbes de Provence,3,g,séchées,38,,canonical,2026-06-04 20:04:14.9999+00
1526,30,Épaule d'agneau,400,g,coupée en cubes,4001,,canonical,2026-06-04 20:04:15.202698+00
1527,30,Semoule de couscous,150,g,moyenne,17,,canonical,2026-06-04 20:04:15.202698+00
1528,30,Carottes nouvelles,200,g,coupées en tronçons,1005,,canonical,2026-06-04 20:04:15.202698+00
1529,30,Artichauts,2,pièces,préparés et coupés en quartiers,8003,,canonical,2026-06-04 20:04:15.202698+00
1530,30,Courgettes,200,g,coupées en rondelles,2026,,canonical,2026-06-04 20:04:15.202698+00
1531,30,Oignon,1,pièce,émincé,2041,,canonical,2026-06-04 20:04:15.202698+00
1532,30,Tomates,400,g,concassées en conserve,1059,,canonical,2026-06-04 20:04:15.202698+00
1533,30,Bouillon de bœuf,800,ml,ou légumes,14011,,canonical,2026-06-04 20:04:15.202698+00
1534,30,Concentré de tomate,2,c. à soupe,,1059,,canonical,2026-06-04 20:04:15.202698+00
1535,30,Ras-el-hanout,2,c. à café,mélange d'épices,37,,canonical,2026-06-04 20:04:15.202698+00
1536,30,Cumin moulu,1,c. à café,,14017,,canonical,2026-06-04 20:04:15.202698+00
1537,30,Gingembre frais,15,g,râpé,10002,,canonical,2026-06-04 20:04:15.202698+00
1538,30,Ail,3,gousses,hachées,10001,,canonical,2026-06-04 20:04:15.202698+00
1539,30,Huile d'olive,3,c. à soupe,,14030,,canonical,2026-06-04 20:04:15.202698+00
1540,30,Beurre,30,g,pour la semoule,,300,archetype,2026-06-04 20:04:15.202698+00
1541,30,Coriandre fraîche,20,g,ciselée,1018,,canonical,2026-06-04 20:04:15.202698+00
1542,30,Sel,1,c. à café,,6004,,canonical,2026-06-04 20:04:15.202698+00
1543,30,Poivre noir,0.5,c. à café,moulu,10005,,canonical,2026-06-04 20:04:15.202698+00
1544,27,Bœuf à braiser (paleron ou macreuse),285,g,coupé en cubes de 3cm,14011,,canonical,2026-06-04 20:04:15.404495+00
1545,27,Carottes nouvelles,200,g,épluchées et coupées en tronçons,1005,,canonical,2026-06-04 20:04:15.404495+00
1546,27,Petits pois frais ou surgelés,150,g,,2047,,canonical,2026-06-04 20:04:15.404495+00
1547,27,Pommes de terre nouvelles,300,g,épluchées et coupées en quartiers,1053,,canonical,2026-06-04 20:04:15.404495+00
1548,27,Oignon jaune,120,g,émincé,2041,,canonical,2026-06-04 20:04:15.404495+00
1549,27,Ail,8,g,2 gousses hachées,10001,,canonical,2026-06-04 20:04:15.404495+00
1550,27,Bouillon de bœuf,400,ml,,14011,,canonical,2026-06-04 20:04:15.404495+00
1551,27,Vin blanc sec,100,ml,,,331,archetype,2026-06-04 20:04:15.404495+00
1552,27,Concentré de tomate,15,g,1 cuillère à soupe,1059,,canonical,2026-06-04 20:04:15.404495+00
1553,27,Thym frais,3,g,quelques branches,1058,,canonical,2026-06-04 20:04:15.404495+00
1554,27,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:15.404495+00
1555,27,Huile d'olive,15,ml,1 cuillère à soupe,14030,,canonical,2026-06-04 20:04:15.404495+00
1556,27,Beurre,10,g,,,300,archetype,2026-06-04 20:04:15.404495+00
1557,27,Farine,15,g,1 cuillère à soupe,,312,archetype,2026-06-04 20:04:15.404495+00
1558,27,Sel,2,g,au goût,6004,,canonical,2026-06-04 20:04:15.404495+00
1559,27,Poivre noir,1,g,au goût,10005,,canonical,2026-06-04 20:04:15.404495+00
1560,27,Persil plat,5,g,pour la finition,1049,,canonical,2026-06-04 20:04:15.404495+00
1561,26,Épaule d'agneau,400,g,coupée en cubes,4001,,canonical,2026-06-04 20:04:15.603282+00
1562,26,Riz basmati,120,g,,4003,,canonical,2026-06-04 20:04:15.603282+00
1563,26,Carottes nouvelles,200,g,coupées en rondelles,1005,,canonical,2026-06-04 20:04:15.603282+00
1564,26,Cœurs d'artichaut,180,g,surgelés ou en conserve,8003,,canonical,2026-06-04 20:04:15.603282+00
1565,26,Lait de coco,200,ml,,7001,,canonical,2026-06-04 20:04:15.603282+00
1566,26,Oignon,120,g,émincé,2041,,canonical,2026-06-04 20:04:15.603282+00
1567,26,Ail,8,g,3 gousses hachées,10001,,canonical,2026-06-04 20:04:15.603282+00
1568,26,Gingembre frais,10,g,râpé,10002,,canonical,2026-06-04 20:04:15.603282+00
1569,26,Curry en poudre,15,g,,,477,archetype,2026-06-04 20:04:15.603282+00
1570,26,Cumin en poudre,3,g,,14017,,canonical,2026-06-04 20:04:15.603282+00
1571,26,Coriandre en poudre,3,g,,1018,,canonical,2026-06-04 20:04:15.603282+00
1572,26,Concentré de tomate,20,g,,1059,,canonical,2026-06-04 20:04:15.603282+00
1573,26,Bouillon de légumes,150,ml,,14036,,canonical,2026-06-04 20:04:15.603282+00
1574,26,Huile d'olive,20,ml,,14030,,canonical,2026-06-04 20:04:15.603282+00
1575,26,Sel,5,g,,6004,,canonical,2026-06-04 20:04:15.603282+00
1576,26,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:15.603282+00
1577,26,Coriandre fraîche,10,g,pour décorer,1018,,canonical,2026-06-04 20:04:15.603282+00
1578,33,Épaule d'agneau,400,g,coupée en cubes,4001,,canonical,2026-06-04 20:04:15.799229+00
1579,33,Naan nature,3,pièces,,18,,canonical,2026-06-04 20:04:15.799229+00
1580,33,Carottes nouvelles,200,g,,1005,,canonical,2026-06-04 20:04:15.799229+00
1581,33,Artichauts,150,g,cœurs surgelés,8003,,canonical,2026-06-04 20:04:15.799229+00
1582,33,Oignon,120,g,,2041,,canonical,2026-06-04 20:04:15.799229+00
1583,33,Ail,3,gousses,,10001,,canonical,2026-06-04 20:04:15.799229+00
1584,33,Gingembre frais,15,g,,10002,,canonical,2026-06-04 20:04:15.799229+00
1585,33,Lait de coco,200,ml,,7001,,canonical,2026-06-04 20:04:15.799229+00
1586,33,Tomates concassées,200,g,,1059,,canonical,2026-06-04 20:04:15.799229+00
1587,33,Curry en poudre,12,g,,,477,archetype,2026-06-04 20:04:15.799229+00
1588,33,Curcuma,3,g,,6003,,canonical,2026-06-04 20:04:15.799229+00
1589,33,Cumin moulu,2,g,,14017,,canonical,2026-06-04 20:04:15.799229+00
1590,33,Huile d'olive,20,ml,,14030,,canonical,2026-06-04 20:04:15.799229+00
1591,33,Bouillon de légumes,150,ml,,14036,,canonical,2026-06-04 20:04:15.799229+00
1592,33,Coriandre fraîche,10,g,,1018,,canonical,2026-06-04 20:04:15.799229+00
1593,33,Sel,5,g,,6004,,canonical,2026-06-04 20:04:15.799229+00
1594,33,Poivre noir,2,g,,10005,,canonical,2026-06-04 20:04:15.799229+00
1595,34,Œufs,5,pièces,gros œufs,2040,,canonical,2026-06-04 20:04:15.998581+00
1596,34,Épinards frais,220,g,jeunes pousses,1020,,canonical,2026-06-04 20:04:15.998581+00
1597,34,Gruyère râpé,45,g,,,271,archetype,2026-06-04 20:04:15.998581+00
1598,34,Pommes de terre,320,g,Charlotte ou Nicola,1053,,canonical,2026-06-04 20:04:15.998581+00
1599,34,Beurre,40,g,,,300,archetype,2026-06-04 20:04:15.998581+00
1600,34,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:15.998581+00
1601,34,Crème fraîche,30,ml,liquide,,310,archetype,2026-06-04 20:04:15.998581+00
1602,34,Sel,5,g,,6004,,canonical,2026-06-04 20:04:15.998581+00
1603,34,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:15.998581+00
1604,34,Muscade,1,pincée,râpée,10004,,canonical,2026-06-04 20:04:15.998581+00
1605,37,Filet de cabillaud,360,g,sans peau ni arêtes,2004,,canonical,2026-06-04 20:04:16.203177+00
1606,37,Pommes de terre,360,g,variété à chair ferme,1053,,canonical,2026-06-04 20:04:16.203177+00
1607,37,Petits pois surgelés,200,g,,2047,,canonical,2026-06-04 20:04:16.203177+00
1608,37,Farine,80,g,type 55,,312,archetype,2026-06-04 20:04:16.203177+00
1609,37,Chapelure,60,g,fine,,306,archetype,2026-06-04 20:04:16.203177+00
2455,73,concombr e,1,,,,,unmatched,2026-06-04 20:04:29.914175+00
1610,37,Œufs,2,pièces,,2040,,canonical,2026-06-04 20:04:16.203177+00
1611,37,Huile d'olive,40,ml,,14030,,canonical,2026-06-04 20:04:16.203177+00
1612,37,Mayonnaise,30,g,pour la sauce tartare,28,,canonical,2026-06-04 20:04:16.203177+00
1613,37,Cornichons,20,g,finement hachés,2023,,canonical,2026-06-04 20:04:16.203177+00
1614,37,Câpres,10,g,égouttées et hachées,31,,canonical,2026-06-04 20:04:16.203177+00
1615,37,Citron,1,pièce,,1015,,canonical,2026-06-04 20:04:16.203177+00
1616,37,Persil plat,10,g,haché,1049,,canonical,2026-06-04 20:04:16.203177+00
1617,37,Beurre,15,g,pour les petits pois,,300,archetype,2026-06-04 20:04:16.203177+00
1618,37,Sel,5,g,,6004,,canonical,2026-06-04 20:04:16.203177+00
1619,37,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:16.203177+00
1620,38,Spaghettis,350,g,de préférence italiens,,330,archetype,2026-06-04 20:04:16.397589+00
1621,38,Guanciale,140,g,ou pancetta à défaut,23,,canonical,2026-06-04 20:04:16.397589+00
1622,38,Œufs,3,pièces,très frais,2040,,canonical,2026-06-04 20:04:16.397589+00
1623,38,Pecorino Romano,70,g,fraîchement râpé,,274,archetype,2026-06-04 20:04:16.397589+00
1624,38,Poivre noir,2,g,grossièrement moulu,10005,,canonical,2026-06-04 20:04:16.397589+00
1625,38,Gros sel,15,g,pour l'eau des pâtes,6004,,canonical,2026-06-04 20:04:16.397589+00
1626,40,Filets de poulet,300,g,,2054,,canonical,2026-06-04 20:04:16.59488+00
1627,40,Tortillas de blé,3,pièces,grandes,5002,,canonical,2026-06-04 20:04:16.59488+00
1628,40,Poivron rouge,1,pièce,moyen,1051,,canonical,2026-06-04 20:04:16.59488+00
1629,40,Poivron jaune,1,pièce,moyen,1051,,canonical,2026-06-04 20:04:16.59488+00
1630,40,Oignon,1,pièce,moyen,2041,,canonical,2026-06-04 20:04:16.59488+00
1631,40,Pommes de terre,400,g,pour frites,1053,,canonical,2026-06-04 20:04:16.59488+00
1632,40,Salade iceberg,150,g,,14029,,canonical,2026-06-04 20:04:16.59488+00
1633,40,Tomates cerises,200,g,,1008,,canonical,2026-06-04 20:04:16.59488+00
1634,40,Concombre,1,pièce,petit,2022,,canonical,2026-06-04 20:04:16.59488+00
1635,40,Fromage râpé,60,g,emmental ou cheddar,,420,archetype,2026-06-04 20:04:16.59488+00
1636,40,Huile d'olive,3,cuillères à soupe,,14030,,canonical,2026-06-04 20:04:16.59488+00
1637,40,Huile de tournesol,500,ml,pour friture,11009,,canonical,2026-06-04 20:04:16.59488+00
1638,40,Paprika doux,1,cuillère à café,,,473,archetype,2026-06-04 20:04:16.59488+00
1639,40,Cumin moulu,0.5,cuillère à café,,14017,,canonical,2026-06-04 20:04:16.59488+00
1640,40,Ail,2,gousses,,10001,,canonical,2026-06-04 20:04:16.59488+00
1641,40,Sel,1,pincée,,6004,,canonical,2026-06-04 20:04:16.59488+00
1642,40,Poivre,1,pincée,,10005,,canonical,2026-06-04 20:04:16.59488+00
1643,42,Pains burger,2,pièces,environ 160g total,,438,archetype,2026-06-04 20:04:16.790778+00
1644,42,Steak haché 15% MG,270,g,,,,unmatched,2026-06-04 20:04:16.790778+00
1645,42,Cheddar en tranches,55,g,,,261,archetype,2026-06-04 20:04:16.790778+00
1646,42,Pommes de terre,330,g,pour frites,1053,,canonical,2026-06-04 20:04:16.790778+00
1647,42,Salade iceberg,80,g,,14029,,canonical,2026-06-04 20:04:16.790778+00
1648,42,Tomate,1,pièce,environ 120g,1059,,canonical,2026-06-04 20:04:16.790778+00
1649,42,Oignon rouge,50,g,,2041,,canonical,2026-06-04 20:04:16.790778+00
1650,42,Cornichons,30,g,,2023,,canonical,2026-06-04 20:04:16.790778+00
1651,42,Mayonnaise,20,g,,28,,canonical,2026-06-04 20:04:16.790778+00
1652,42,Ketchup,15,g,,29,,canonical,2026-06-04 20:04:16.790778+00
1653,42,Huile d'olive,20,ml,pour frites,14030,,canonical,2026-06-04 20:04:16.790778+00
1654,42,Beurre,10,g,,,300,archetype,2026-06-04 20:04:16.790778+00
1655,42,Sel,2,g,,6004,,canonical,2026-06-04 20:04:16.790778+00
1656,42,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:16.790778+00
1657,7,Émincé de bœuf,400,g,rumsteck ou faux-filet,14011,,canonical,2026-06-04 20:04:16.987497+00
1658,7,Champignons de Paris,200,g,frais,3001,,canonical,2026-06-04 20:04:16.987497+00
1659,7,Oignon,120,g,1 moyen,2041,,canonical,2026-06-04 20:04:16.987497+00
1660,7,Crème fraîche épaisse,150,ml,30% MG,,198,archetype,2026-06-04 20:04:16.987497+00
1661,7,Moutarde de Dijon,15,g,1 c. à soupe,10003,,canonical,2026-06-04 20:04:16.987497+00
1662,7,Concentré de tomate,20,g,1 c. à soupe,1059,,canonical,2026-06-04 20:04:16.987497+00
1663,7,Bouillon de bœuf,200,ml,cube dilué,14011,,canonical,2026-06-04 20:04:16.987497+00
1664,7,Riz basmati,200,g,sec,4003,,canonical,2026-06-04 20:04:16.987497+00
1665,7,Beurre,30,g,,,300,archetype,2026-06-04 20:04:16.987497+00
1666,7,Huile d'olive,15,ml,1 c. à soupe,14030,,canonical,2026-06-04 20:04:16.987497+00
1667,7,Paprika doux,5,g,1 c. à café,,473,archetype,2026-06-04 20:04:16.987497+00
1668,7,Persil plat,10,g,frais,1049,,canonical,2026-06-04 20:04:16.987497+00
1669,7,Sel,5,g,,6004,,canonical,2026-06-04 20:04:16.987497+00
1670,7,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:16.987497+00
1671,44,Œufs,5,pièces,"3 pour Julien, 2 pour Zoé",2040,,canonical,2026-06-04 20:04:17.186093+00
1672,44,Radis,270,g,"150g pour Julien, 120g pour Zoé",1056,,canonical,2026-06-04 20:04:17.186093+00
1673,44,Gruyère râpé,45,g,"25g pour Julien, 20g pour Zoé",,271,archetype,2026-06-04 20:04:17.186093+00
1674,44,Pommes de terre,350,g,"200g pour Julien, 150g pour Zoé",1053,,canonical,2026-06-04 20:04:17.186093+00
1675,44,Beurre,30,g,pour la cuisson,,300,archetype,2026-06-04 20:04:17.186093+00
1676,44,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:17.186093+00
1677,44,Sel,3,g,,6004,,canonical,2026-06-04 20:04:17.186093+00
1678,44,Poivre noir,1,g,moulu,10005,,canonical,2026-06-04 20:04:17.186093+00
1679,44,Ciboulette,10,g,fraîche,2018,,canonical,2026-06-04 20:04:17.186093+00
1680,45,Émincé de bœuf,300,g,Dans la noix ou rumsteak,14011,,canonical,2026-06-04 20:04:17.387155+00
1681,45,Pommes de terre,500,g,À chair farineuse,1053,,canonical,2026-06-04 20:04:17.387155+00
1682,45,Champignons de Paris,200,g,,3001,,canonical,2026-06-04 20:04:17.387155+00
1683,45,Oignon,120,g,1 moyen,2041,,canonical,2026-06-04 20:04:17.387155+00
1684,45,Crème fraîche épaisse,100,ml,,,198,archetype,2026-06-04 20:04:17.387155+00
1685,45,Lait entier,80,ml,,7001,,canonical,2026-06-04 20:04:17.387155+00
1686,45,Beurre,40,g,,,300,archetype,2026-06-04 20:04:17.387155+00
1687,45,Gruyère râpé,60,g,,,271,archetype,2026-06-04 20:04:17.387155+00
1688,45,Paprika doux,5,g,1 c. à café,,473,archetype,2026-06-04 20:04:17.387155+00
1689,45,Moutarde de Dijon,10,g,1 c. à café,10003,,canonical,2026-06-04 20:04:17.387155+00
1690,45,Huile de tournesol,15,ml,,11009,,canonical,2026-06-04 20:04:17.387155+00
1691,45,Sel,3,g,,6004,,canonical,2026-06-04 20:04:17.387155+00
1692,45,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:17.387155+00
1693,46,Côtes de porc,400,g,2 belles côtes,2051,,canonical,2026-06-04 20:04:17.585516+00
1694,46,Petits pois frais,300,g,écossés,2047,,canonical,2026-06-04 20:04:17.585516+00
1695,46,Pommes de terre grenaille,400,g,lavées,1053,,canonical,2026-06-04 20:04:17.585516+00
1696,46,Oignon,1,pièce,moyen,2041,,canonical,2026-06-04 20:04:17.585516+00
1697,46,Ail,2,gousses,,10001,,canonical,2026-06-04 20:04:17.585516+00
1698,46,Bouillon de volaille,200,ml,,14035,,canonical,2026-06-04 20:04:17.585516+00
1699,46,Huile d'olive,30,ml,,14030,,canonical,2026-06-04 20:04:17.585516+00
1700,46,Beurre,20,g,,,300,archetype,2026-06-04 20:04:17.585516+00
1701,46,Thym frais,2,branches,,1058,,canonical,2026-06-04 20:04:17.585516+00
1702,46,Sel,5,g,,6004,,canonical,2026-06-04 20:04:17.585516+00
1703,46,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:17.585516+00
1704,2,Pois chiches en conserve,400,g,égouttés et rincés,5008,,canonical,2026-06-04 20:04:17.78621+00
1705,2,Riz basmati,150,g,,4003,,canonical,2026-06-04 20:04:17.78621+00
1706,2,Lait de coco,200,ml,,7001,,canonical,2026-06-04 20:04:17.78621+00
1707,2,Oignon,120,g,1 moyen,2041,,canonical,2026-06-04 20:04:17.78621+00
1708,2,Ail,8,g,2 gousses,10001,,canonical,2026-06-04 20:04:17.78621+00
1709,2,Gingembre frais,10,g,,10002,,canonical,2026-06-04 20:04:17.78621+00
1710,2,Concentré de tomate,30,g,2 c. à soupe,1059,,canonical,2026-06-04 20:04:17.78621+00
1711,2,Tomates pelées en dés,200,g,1/2 boîte,1059,,canonical,2026-06-04 20:04:17.78621+00
1712,2,Huile d'olive,20,ml,,14030,,canonical,2026-06-04 20:04:17.78621+00
1713,2,Curry en poudre,8,g,2 c. à café,,477,archetype,2026-06-04 20:04:17.78621+00
1714,2,Cumin en poudre,3,g,1 c. à café,14017,,canonical,2026-06-04 20:04:17.78621+00
1715,2,Coriandre moulue,2,g,1/2 c. à café,1018,,canonical,2026-06-04 20:04:17.78621+00
1716,2,Paprika,2,g,1/2 c. à café,,472,archetype,2026-06-04 20:04:17.78621+00
1717,2,Sel,4,g,,6004,,canonical,2026-06-04 20:04:17.78621+00
1718,2,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:17.78621+00
1719,2,Coriandre fraîche,10,g,pour la finition,1018,,canonical,2026-06-04 20:04:17.78621+00
1720,2,Yaourt grec,80,g,pour servir,,334,archetype,2026-06-04 20:04:17.78621+00
1721,49,Œufs,5,pièces,,2040,,canonical,2026-06-04 20:04:17.981143+00
1722,49,Pommes de terre,470,g,à chair ferme,1053,,canonical,2026-06-04 20:04:17.981143+00
1723,49,Épinards frais,270,g,de saison,1020,,canonical,2026-06-04 20:04:17.981143+00
1724,49,Oignon,150,g,moyen,2041,,canonical,2026-06-04 20:04:17.981143+00
1725,49,Huile d'olive,60,ml,extra vierge,14030,,canonical,2026-06-04 20:04:17.981143+00
1726,49,Asperges vertes,300,g,de saison,8004,,canonical,2026-06-04 20:04:17.981143+00
1727,49,Vinaigre balsamique,15,ml,,14032,,canonical,2026-06-04 20:04:17.981143+00
1728,49,Moutarde de Dijon,10,g,,10003,,canonical,2026-06-04 20:04:17.981143+00
1729,49,Sel,8,g,,6004,,canonical,2026-06-04 20:04:17.981143+00
1730,49,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:17.981143+00
1731,50,Pomme,300,g,2 pommes moyennes,1052,,canonical,2026-06-04 20:04:18.178889+00
1732,50,Amandes,30,g,émondées ou avec peau,11001,,canonical,2026-06-04 20:04:18.178889+00
1733,68,riz arborio,300,g,,4003,,canonical,2026-06-04 20:04:18.375971+00
1734,68,asperges vertes,1,botte,,8004,,canonical,2026-06-04 20:04:18.375971+00
1735,68,petits pois,300,g,,2047,,canonical,2026-06-04 20:04:18.375971+00
1736,68,oigno n,1,,,,,unmatched,2026-06-04 20:04:18.375971+00
1737,68,parmesan,150,g,,,273,archetype,2026-06-04 20:04:18.375971+00
1738,68,bouillon de légumes,1,l,,14036,,canonical,2026-06-04 20:04:18.375971+00
1739,68,vin blanc,10,cl,,,331,archetype,2026-06-04 20:04:18.375971+00
1740,68,citro n,1,,,,,unmatched,2026-06-04 20:04:18.375971+00
1741,68,beurre,30,g,,,300,archetype,2026-06-04 20:04:18.375971+00
1742,52,Lentilles vertes,200,g,sèches,5005,,canonical,2026-06-04 20:04:18.570155+00
1743,52,Œufs,4,pièces,,2040,,canonical,2026-06-04 20:04:18.570155+00
1744,52,Carottes nouvelles,200,g,,1005,,canonical,2026-06-04 20:04:18.570155+00
1745,52,Radis,150,g,,1056,,canonical,2026-06-04 20:04:18.570155+00
1746,52,Oignon rouge,80,g,,2041,,canonical,2026-06-04 20:04:18.570155+00
1747,52,Persil plat,20,g,frais,1049,,canonical,2026-06-04 20:04:18.570155+00
1748,52,Huile d'olive,40,ml,,14030,,canonical,2026-06-04 20:04:18.570155+00
1749,52,Vinaigre de vin rouge,20,ml,,14032,,canonical,2026-06-04 20:04:18.570155+00
1750,52,Moutarde à l'ancienne,15,g,,10003,,canonical,2026-06-04 20:04:18.570155+00
1751,52,Ail,2,gousses,,10001,,canonical,2026-06-04 20:04:18.570155+00
1752,52,Sel,3,g,,6004,,canonical,2026-06-04 20:04:18.570155+00
1753,52,Poivre noir,1,g,moulu,10005,,canonical,2026-06-04 20:04:18.570155+00
1754,54,Tomates,600,g,fraîches ou en conserve,1059,,canonical,2026-06-04 20:04:18.764791+00
1755,54,Poivrons rouges,300,g,2 gros poivrons,1051,,canonical,2026-06-04 20:04:18.764791+00
1756,54,Oignon,150,g,1 gros oignon,2041,,canonical,2026-06-04 20:04:18.764791+00
1757,54,Ail,12,g,3 gousses,10001,,canonical,2026-06-04 20:04:18.764791+00
1758,54,Œufs,5,pièces,extra frais,2040,,canonical,2026-06-04 20:04:18.764791+00
1759,54,Concentré de tomate,30,g,2 c. à soupe,1059,,canonical,2026-06-04 20:04:18.764791+00
1760,54,Huile d'olive,30,ml,2 c. à soupe,14030,,canonical,2026-06-04 20:04:18.764791+00
1761,54,Paprika doux,8,g,2 c. à café,,473,archetype,2026-06-04 20:04:18.764791+00
1762,54,Cumin moulu,4,g,1 c. à café,14017,,canonical,2026-06-04 20:04:18.764791+00
1763,54,Harissa,8,g,1 c. à café ou selon goût,36,,canonical,2026-06-04 20:04:18.764791+00
