ID,Nom,Portions,Ingrédients
433,Panna Cotta et son coulis de fruits rouges,6,"""500|ml|crème liquide"",""100|g|sucre"",""3|feuilles|gélatine"",""1|gousse|vanille"",""300|g|fruits rouges"",""50|g|sucre pour coulis"""
434,Tiramisu aux fraises,8,"""500|g|mascarpone"",""500|g|fraise"",""30|biscuits|cuillère"",""4|jaunes|œuf"",""100|g|sucre"",""sirop fraise"""
435,Panna Cotta au caramel beurre salé,6,"""500|ml|crème"",""100|g|sucre"",""3|feuilles|gélatine"",""150|g|caramel beurre"",""fleur de sel"""
436,Zabaione au Marsala,4,"""6|jaunes|œuf"",""100|g|sucre"",""150|ml|Marsala"",""zeste citron"""
437,Cannoli siciliens à la ricotta,12,"""300|g|farine de blé"",""50|g|saindoux"",""50|ml|vin blanc"",""500|g|ricotta"",""150|g|sucre glace"",""50|g|pistache"",""50|g|chocolat"",""huile friture"""
438,Torta della nonna,8,"""1|pâte|sablée"",""500|ml|crème pâtissière"",""100|g|pignon de pin"",""zeste citron"",""sucre glace"""
439,Torta caprese,8,"""200|g|chocolat noir"",""150|g|beurre"",""150|g|sucre"",""4|pièce|œuf"",""200|g|poudre amande"",""30|g|cacao"",""sucre glace"""
440,Semifreddo au nougat,8,"""4|jaunes|œuf"",""100|g|sucre"",""400|ml|crème fouettée"",""200|g|nougat"",""50|g|pistache"",""50|g|amande"""
441,Gelato à la pistache,1L,"""500|ml|lait"",""200|ml|crème"",""150|g|sucre"",""6|jaunes|œuf"",""150|g|pâte pistache"""
442,Affogato,4,"""4|boules|glace vanille"",""4|expressos|chaud"",""amaretto"",""biscuit amaretti"""
443,Panettone,1,"""500|g|farine de blé manitoba"",""100|g|sucre"",""100|g|beurre"",""4|jaunes|œuf"",""200|ml|lait"",""20|g|levure boulanger"",""100|g|raisin sec"",""100|g|fruit confit"",""zeste citron et orange"""
444,Cantucci,40,"""300|g|farine de blé"",""200|g|sucre"",""2|pièce|œuf"",""150|g|amande entière"",""1|sachet|levure"",""zeste citron"",""1|pincée|sel"""
445,Bonet piémontais,8,"""500|ml|lait"",""150|g|sucre"",""4|pièce|œuf"",""100|g|amaretti"",""50|g|cacao"",""100|ml|rhum"",""caramel"""
446,Pêches au vin,4,"""6|pièce|pêche"",""500|ml|vin rouge"",""150|g|sucre"",""1|bâton|cannelle"",""3|clous|girofle"",""zeste citron"""
447,Sbrisolona,8,"""200|g|farine de blé"",""200|g|farine de blé maï"",""200|g|amande"",""150|g|sucre"",""150|g|beurre"",""2|jaunes|œuf"",""zeste citron"""
449,Salame al cioccolato,8,"""300|g|biscuit sec"",""150|g|beurre"",""100|g|sucre"",""50|g|cacao"",""2|pièce|œuf"",""50|ml|rhum"""
450,Sfogliatelle napolitaines,12,"""500|g|pâte feuilletée"",""300|g|ricotta"",""100|g|semoule"",""100|g|sucre"",""100|g|fruit confit"",""cannelle"",""zeste citron"""
451,Pastiera napolitaine,8,"""1|pâte|sablée"",""300|g|blé cuit"",""500|g|ricotta"",""300|g|sucre"",""4|pièce|œuf"",""100|g|fruit confit"",""eau de fleur d'oranger"",""cannelle"""
456,Pumpkin pie,8,"""1|pâte|brisée"",""800|g|purée potiron"",""3|pièce|œuf"",""200|ml|crème"",""150|g|sucre brun"",""1|cuillère à café|cannelle"",""1/2|cuillère à café|gingembre"",""1/4|cuillère à café|muscade"""
457,Pecan pie,8,"""1|pâte|sablée"",""200|g|noix pécan"",""3|pièce|œuf"",""200|ml|sirop maï"",""100|g|sucre brun"",""100|g|beurre"",""1|cuillère à café|vanille"""
458,Carrot cake et son glaçage au cream cheese,10,"""300|g|carotte râpé"",""300|g|farine de blé"",""200|g|sucre"",""150|ml|huile"",""3|pièce|œuf"",""100|g|noix"",""2|cuillères à café|cannelle"",""1|sachet|levure"",""300|g|cream cheese"",""150|g|sucre glace"""
459,Red velvet cake,10,"""350|g|farine de blé"",""300|g|sucre"",""250|ml|babeurre"",""150|ml|huile"",""2|pièce|œuf"",""2|cuillères à soupe|cacao"",""colorant rouge"",""1|cuillère à café|vinaigre blanc"",""1|cuillère à café|bicarbonate"",""400|g|cream cheese"",""200|g|sucre glace"""
460,Muffins aux myrtilles,12,"""300|g|farine de blé"",""150|g|sucre"",""2|cuillères à café|levure"",""1/2|cuillère à café|sel"",""250|ml|lait"",""100|ml|huile"",""2|pièce|œuf"",""200|g|myrtille"",""zeste citron"""
461,Cupcakes à la vanille et glaçage,12,"""150|g|farine de blé"",""150|g|sucre"",""125|g|beurre"",""2|pièce|œuf"",""125|ml|lait"",""1|sachet|levure"",""1|cuillère à café|vanille"",""200|g|beurre pour glaçage"",""400|g|sucre glace"""
462,Banana bread,1,"""300|g|banane"",""200|g|farine de blé"",""150|g|sucre"",""100|g|beurre fondu"",""2|pièce|œuf"",""1|sachet|levure"",""1|cuillère à café|cannelle"",""100|g|noix"""
463,Key lime pie,8,"""1|pâte|sablée biscuit Graham"",""4|jaunes|œuf"",""400|ml|lait concentré sucré"",""120|ml|jus citron vert"",""zeste|2 citron vert"",""300|ml|crème fouettée"""
464,Crumble aux pommes et à la cannelle,6,"""1|kg|pomme"",""150|g|farine de blé"",""100|g|beurre froid"",""100|g|sucre brun"",""50|g|flocon avoine"",""2|cuillères à café|cannelle"""
465,Sticky toffee pudding,8,"""200|g|datte"",""250|ml|eau bouillante"",""1|cuillère à café|bicarbonate"",""200|g|farine de blé"",""150|g|sucre brun"",""75|g|beurre"",""2|pièce|œuf"",""200|ml|crème"",""150|g|sucre pour sauce"""
466,Eton mess,6,"""6|meringues"",""500|ml|crème fouettée"",""500|g|fraise"",""50|g|sucre"",""coulis fraise"""
468,Trifle anglais,8,"""1|génoise"",""400|g|fruits rouges"",""100|ml|sherry"",""500|ml|crème anglaise"",""400|ml|crème fouettée"",""amande effilée"""
469,Banoffee pie,8,"""250|g|biscuit digestive"",""100|g|beurre"",""400|g|dulce de leche"",""3|pièce|banane"",""400|ml|crème fouettée"",""chocolat râpé"""
470,Bread and butter pudding,6,"""8|tranches|brioche"",""50|g|beurre"",""50|g|raisin sec"",""400|ml|lait"",""200|ml|crème"",""3|pièce|œuf"",""100|g|sucre"",""1|cuillère à café|vanille"",""cannelle"""
471,Shortbread écossais,20,"""250|g|farine de blé"",""175|g|beurre"",""75|g|sucre"",""1|pincée|sel"""
472,Forêt-Noire allemande,10,"""génoise chocolat"",""1|kg|cerise"",""500|ml|crème fouettée"",""100|ml|kirsch"",""100|g|chocolat râpé"",""100|g|sucre"""
473,Apfelstrudel autrichien,8,"""pâte phyllo"",""1|kg|pomme"",""100|g|raisin sec"",""100|g|chapelure"",""100|g|sucre"",""100|g|beurre fondu"",""2|cuillères à café|cannelle"",""50|g|amande"""
474,Sacher Torte viennoise,10,"""génoise chocolat"",""200|g|chocolat noir"",""150|g|beurre"",""150|g|sucre"",""6|pièce|œuf"",""150|g|farine de blé"",""300|g|confiture abricot"",""glaçage chocolat"""
475,Linzer Torte,8,"""200|g|farine de blé"",""200|g|poudre amande"",""150|g|beurre"",""150|g|sucre"",""2|jaunes|œuf"",""300|g|confiture framboise"",""cannelle"",""zeste citron"""
477,Crème catalane,6,"""500|ml|lait"",""6|jaunes|œuf"",""100|g|sucre"",""30|g|fécule maï"",""zeste citron"",""1|bâton|cannelle"",""cassonade"""
478,Tarta de Santiago,8,"""250|g|poudre amande"",""250|g|sucre"",""4|pièce|œuf"",""zeste citron"",""sucre glace"",""croix saint-jacque"""
479,Leche frita,6,"""500|ml|lait"",""100|g|sucre"",""50|g|fécule maï"",""50|g|farine de blé"",""3|jaunes|œuf"",""zeste citron"",""cannelle"",""huile friture"",""sucre et cannelle"""
480,Pastel de nata portugais,12,"""pâte feuilletée"",""500|ml|lait"",""200|g|sucre"",""6|jaunes|œuf"",""40|g|farine de blé"",""1|gousse|vanille"",""cannelle"""
481,Gâteau basque à la crème ou à la cerise,8,"""400|g|farine de blé"",""200|g|beurre"",""200|g|sucre"",""2|pièce|œuf"",""1|jaune pour dorure"",""500|ml|crème pâtissière ou 500g cerise"",""rhum"",""zeste citron"""
482,Loukoumades grecs,30,"""250|g|farine de blé"",""250|ml|eau tiède"",""15|g|levure"",""1|cuillère à café|sel"",""huile friture"",""miel"",""cannelle"",""noix concassé"""
483,Baklava,20,"""500|g|pâte phyllo"",""300|g|noix"",""100|g|pistache"",""100|g|sucre"",""1|cuillère à café|cannelle"",""200|g|beurre fondu"",""300|ml|sirop sucre"",""miel"",""eau de fleur d'oranger"""
484,Halva,8,"""250|g|semoule"",""250|g|sucre"",""250|ml|huile"",""500|ml|eau"",""100|g|amande"",""cannelle"""
485,Basboussa,12,"""300|g|semoule"",""200|g|sucre"",""200|g|yaourt"",""100|ml|huile"",""2|pièce|œuf"",""1|sachet|levure"",""300|ml|sirop sucre"",""amande"""
486,Cornes de gazelle marocaines,30,"""500|g|pâte amande"",""300|g|farine de blé"",""100|g|beurre"",""1|pièce|oeuf"",""eau de fleur d'oranger"",""sucre glace"""
487,Mochi japonais,12,"""200|g|farine de blé de riz gluant"",""200|ml|eau"",""100|g|sucre"",""fécule maï"",""garniture haricot rouge"""
488,Dorayaki,8,"""200|g|farine de blé"",""2|pièce|œuf"",""80|g|sucre"",""1|cuillère à café|levure"",""100|ml|eau"",""200|g|pâte haricot rouge"""
489,Gâteau de lune chinois,8,"""300|g|farine de blé"",""100|ml|sirop doré"",""80|ml|huile"",""garniture lotus ou haricot"",""jaune œuf salé"""
490,Alfajores argentins,20,"""300|g|fécule maï"",""200|g|farine de blé"",""150|g|beurre"",""100|g|sucre glace"",""3|jaunes|œuf"",""dulce de leche"",""noix de coco râpé"""
491,Brigadeiros brésiliens,30,"""400|g|lait concentré sucré"",""30|g|cacao"",""30|g|beurre"",""vermicelle chocolat"""
494,Fraises au sucre et jus de citron,4,"""500|g|fraise"",""50|g|sucre"",""1|pièce|citron"",""menthe"""
496,Poires Belle-Hélène,4,"""4|pièce|poire"",""200|g|sucre"",""1|litre|eau"",""1|gousse|vanille"",""300|g|chocolat noir"",""200|ml|crème"",""glace vanille"""
497,Pêches Melba,4,"""4|pièce|pêche"",""500|ml|sirop sucre"",""300|g|framboise"",""100|g|sucre"",""glace vanille"",""amande effilée"""
498,Pommes au four miel et cannelle,4,"""4|pièce|pomme"",""4|cuillères à soupe|miel"",""50|g|beurre"",""2|cuillères à café|cannelle"",""50|g|raisin sec"",""50|g|noix"""
499,Bananes flambées au rhum,4,"""4|pièce|banane"",""50|g|beurre"",""50|g|sucre brun"",""100|ml|rhum"",""jus|1 citron"",""glace vanille"""
504,Crumble aux fruits rouges et flocons d'avoine,6,"""500|g|fruits rouges mélangés"",""100|g|farine de blé"",""100|g|flocon avoine"",""100|g|beurre froid"",""100|g|sucre brun"",""1|pincée|sel"""
505,Sorbet citron,1L,"""300|g|sucre"",""500|ml|eau"",""250|ml|jus citron"",""zeste|2 citron"",""1|blanc|oeuf"""
506,Nice cream banane,4,"""4|pièce|banane congelée"",""2|cuillères à soupe|beurre cacahuète"",""30|ml|lait végétal"",""1|cuillère à café|vanille"""
507,Energy balls aux dattes et noix de cajou,20,"""200|g|datte dénoyautée"",""150|g|noix cajou"",""50|g|flocon avoine"",""30|g|cacao"",""1|pincée|sel"",""noix coco râpé"""
508,Barres de céréales,12,"""200|g|flocon avoine"",""100|g|fruit sec"",""50|g|graine"",""100|g|miel"",""50|g|beurre cacahuète"",""50|g|sucre brun"""
509,Yaourt glacé aux fruits,4,"""500|g|yaourt grec"",""200|g|fruit"",""100|g|sucre"",""1|cuillère à café|vanille"""
510,Mousse d'avocat au cacao,4,"""2|pièce|avocat mûr"",""50|g|cacao"",""100|ml|lait végétal"",""80|ml|sirop érable"",""1|cuillère à café|vanille"",""1|pincée|sel"""
511,Pommes en tranches et beurre de cacahuètes,2,"""2|pièce|pomme"",""4|cuillères à soupe|beurre cacahuète"",""granola"",""miel"""
520,Naans indiens au fromage,8,"""500|g|farine de blé"",""250|ml|lait tiède"",""100|g|yaourt"",""15|g|levure"",""1|cuillère à café|sucre"",""1|cuillère à café|sel"",""50|ml|huile"",""200|g|fromage"",""ail"",""coriandre"""
521,Chapatis,8,"""300|g|farine de blé complète"",""200|ml|eau tiède"",""1|cuillère à café|sel"",""30|ml|huile"""
523,Bretzels alsaciens,8,"""500|g|farine de blé"",""300|ml|eau"",""20|g|levure boulanger"",""10|g|sel"",""50|g|beurre"",""sel"",""solution bicarbonate"""
524,Ciabatta italienne,2,"""500|g|farine de blé"",""400|ml|eau"",""5|g|levure"",""10|g|sel"",""30|ml|huile d'olive"""
531,Chinois brioche,1,"""500|g|farine de blé"",""250|ml|lait"",""60|g|sucre"",""10|g|sel"",""20|g|levure"",""100|g|beurre"",""crème pâtissière"",""pépite chocolat"""
533,Tripes à la mode de Caen,6,"""2|kg|tripe"",""2|pieds|veau"",""2|pièce|carotte"",""2|pièce|oignon"",""1|bouteille|cidre"",""200|ml|calvado"",""bouquet garni"",""sel|poivre"""
534,Potjevleesch flamand,8,"""300|g|porc"",""300|g|veau"",""300|g|lapin"",""300|g|poulet"",""2|pièce|oignon"",""500|ml|bière blonde"",""3|feuilles|laurier"",""3|branches|thym"",""gelée"",""sel|poivre"""
536,Daube niçoise,6,"""1.5|kg|boeuf"",""200|g|lardon"",""750|ml|vin rouge"",""3|pièce|carotte"",""2|pièce|oignon"",""3|gousse|ail"",""100|g|olive noir"",""1|pièce|orange"",""bouquet garni"",""sel|poivre"""
537,Pieds paquets marseillais,6,"""12|paquets"",""6|pieds|mouton"",""400|g|tomate"",""200|ml|vin blanc"",""2|pièce|oignon"",""3|gousse|ail"",""bouquet garni"",""sel|poivre"""
538,Alouettes sans tête provençales,4,"""8|escalopes|boeuf fine"",""200|g|chair à saucisse"",""1|pièce|oeuf"",""50|g|mie pain"",""400|g|tomate"",""200|ml|vin blanc"",""2|pièce|oignon"",""3|gousse|ail"",""herbe Provence"",""sel|poivre"""
539,Fricassée de volaille à l'angevine,4,"""1|pièce|poulet"",""200|g|champignon"",""24|petits oignon"",""200|ml|vin blanc Anjou"",""200|ml|crème"",""50|g|beurre"",""bouquet garni"",""sel|poivre"""
541,Coquilles Saint-Jacques à la bretonne,4,"""12|noix|saint-jacque"",""200|g|champignon"",""2|pièce|échalote"",""200|ml|cidre"",""100|ml|crème"",""50|g|beurre"",""chapelure"",""persil"",""sel|poivre"""
542,Cotriade bretonne,6,"""1.5|kg|poisson varié"",""1|kg|pomme de terre"",""2|pièce|oignon"",""2|pièce|poireaux"",""100|ml|huile"",""bouquet garni"",""croûton aillé"",""sel|poivre"""
543,Matelote d'anguille,4,"""1|kg|anguille"",""200|g|lardon"",""24|petits oignon"",""200|g|champignon"",""750|ml|vin rouge"",""50|g|beurre manié"",""bouquet garni"",""croûton"",""sel|poivre"""
544,Lamproie à la bordelaise,6,"""1|pièce|lamproie 1.5kg"",""750|ml|vin rouge"",""3|pièce|poireaux"",""2|pièce|oignon"",""200|g|jambon"",""bouquet garni"",""sang lamproie"",""sel|poivre"""
545,Ttoro basque,6,"""2|kg|poisson varié"",""1|litre|fumet"",""2|pièce|oignon"",""2|pièce|poivron"",""3|gousse|ail"",""400|g|tomate"",""piment Espelette"",""croûton"",""sel|poivre"""
546,Morue à la lyonnaise,4,"""600|g|morue dessalée"",""800|g|pomme de terre"",""3|pièce|oignon"",""100|ml|huile"",""50|g|beurre"",""persil"",""sel|poivre"""
547,Quenelles de brochet sauce Nantua,4,"""400|g|quenelle brochet"",""300|ml|sauce Nantua"",""100|g|écrevisse"",""200|ml|crème"",""50|g|beurre"",""cognac"",""cayenne"""
548,Grenouilles en persillade,4,"""48|cuisses|grenouille"",""100|g|farine de blé"",""150|g|beurre"",""4|gousse|ail"",""1|gros bouquet|persil"",""jus citron"",""sel|poivre"""
549,Fricassée d'escargots,4,"""4|douzaines|escargot"",""200|g|champignon"",""100|g|lardon"",""2|pièce|échalote"",""200|ml|vin blanc"",""200|ml|crème"",""persil"",""sel|poivre"""
550,Caillettes ardéchoises,8,"""500|g|porc haché"",""300|g|épinard"",""200|g|foie porc"",""2|pièce|oignon"",""2|gousse|ail"",""crépine"",""thym"",""laurier"",""sel|poivre"""
551,Diots de Savoie au vin blanc,4,"""8|pièce|diot"",""500|ml|vin blanc Savoie"",""2|pièce|oignon"",""2|pièce|échalote"",""bouquet garni"",""sel|poivre"""
553,Farçous aveyronnais,20,"""300|g|blette"",""200|g|chair saucisse"",""2|pièce|œuf"",""100|g|mie pain"",""persil"",""ail"",""sel|poivre"",""huile friture"""
554,Crique ardéchoise,4,"""1|kg|pomme de terre"",""2|pièce|œuf"",""2|pièce|oignon"",""persil"",""huile"",""sel|poivre"""
558,Tarte à l'oignon alsacienne,6,"""1|pâte|brisée"",""1|kg|oignon"",""3|pièce|œuf"",""200|ml|crème"",""100|g|lardon"",""muscade"",""sel|poivre"""
559,Salsifis à la crème,4,"""1|kg|salsifis"",""200|ml|crème"",""50|g|beurre"",""jus citron"",""persil"",""sel|poivre"""
562,Pan bagnat,4,"""4|pains|rond"",""2|pièce|tomate"",""1|pièce|concombre"",""1|pièce|poivron"",""100|g|thon"",""2|oeufs|dur"",""8|filets|anchois"",""olive noir"",""huile d'olive"",""vinaigre"",""sel|poivre"""
563,Soupe au pistou,8,"""300|g|haricot blanc"",""300|g|haricot vert"",""3|pièce|courgette"",""3|pièce|tomate"",""3|pièce|pomme terre"",""200|g|pâtes"",""pistou basilic"",""parmesan"",""sel|poivre"""
564,Tourton des Alpes,12,"""500|g|farine de blé"",""250|g|pomme terre"",""200|g|pruneaux"",""100|g|fromage"",""2|pièce|œuf"",""huile friture"",""sel"""
565,Oreilles d'âne du Valgaudemar,20,"""400|g|farine de blé"",""200|g|épinard"",""100|g|fromage"",""2|pièce|œuf"",""huile friture"",""sel|poivre"""
566,Pôchouse de Verdun-sur-le-Doubs,6,"""1.5|kg|poisson rivière"",""200|ml|vin blanc"",""200|g|lardon"",""24|petits oignon"",""200|g|champignon"",""200|ml|crème"",""croûton aillé"",""sel|poivre"""
568,Flaugnarde aux pommes,6,"""4|pièce|pomme"",""4|pièce|œuf"",""100|g|farine de blé"",""400|ml|lait"",""100|g|sucre"",""50|g|beurre"",""rhum"",""vanille"""
569,Millassou,8,"""250|g|farine de blé maï"",""1|litre|lait"",""150|g|sucre"",""4|pièce|œuf"",""100|g|beurre"",""vanille"",""rhum"""
571,Lentilles vertes du Berry en salade,4,"""300|g|lentille verte Berry"",""2|pièce|échalote"",""100|g|lardon"",""vinaigrette moutarde"",""persil"",""sel|poivre"""
572,Ceviche péruvien,4,"""600|g|poisson blanc"",""200|ml|jus citron vert"",""1|pièce|oignon rouge"",""2|piments|aji"",""1|pièce|patate douce"",""1|épi|maï"",""coriandre"",""sel|poivre"""
573,Lomo saltado,4,"""600|g|boeuf"",""4|pièce|tomate"",""2|pièce|oignon rouge"",""frite"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|vinaigre"",""ail"",""coriandre"",""riz"""
574,Aji de gallina,6,"""1|pièce|poulet"",""200|g|noix"",""200|g|fromage"",""4|piments|aji amarillo"",""4|tranches|pain de mie"",""2|pièce|oignon"",""4|pièce|pomme terre"",""4|oeufs|dur"",""olive"""
575,Feijoada brésilienne,8,"""500|g|haricot noir"",""300|g|porc salé"",""200|g|saucisse fumé"",""200|g|poitrine porc"",""2|pieds|porc"",""2|pièce|oignon"",""4|gousse|ail"",""feuille laurier"",""riz"",""farofa"",""orange"""
576,Pão de queijo,30,"""500|g|fécule manioc"",""300|ml|lait"",""100|ml|huile"",""2|pièce|œuf"",""200|g|fromage mina"",""sel"""
577,Moqueca de peixe,6,"""1|kg|poisson blanc"",""400|ml|lait coco"",""3|pièce|tomate"",""2|pièce|poivron"",""2|pièce|oignon"",""huile dendê"",""coriandre"",""citron vert"",""riz"""
578,Ropa vieja cubaine,6,"""800|g|boeuf effiloché"",""2|pièce|poivron"",""400|g|tomate"",""2|pièce|oignon"",""4|gousse|ail"",""100|g|olive"",""laurier"",""cumin"",""riz|haricots noir"""
579,Picadillo,4,"""500|g|boeuf haché"",""400|g|tomate"",""2|pièce|oignon"",""3|gousse|ail"",""100|g|olive"",""50|g|raisin sec"",""2|pièce|pomme terre"",""cumin"",""cannelle"",""riz"""
580,Arroz con pollo,6,"""1|pièce|poulet"",""400|g|riz"",""100|g|pois"",""2|pièce|poivron"",""400|g|tomate"",""1|litre|bouillon"",""safran"",""bière"",""coriandre"""
581,Sancocho,8,"""500|g|boeuf"",""500|g|porc"",""1|pièce|poulet"",""500|g|yuca"",""500|g|patate douce"",""3|épis|maï"",""plantain"",""coriandre"",""riz|avocat"""
582,Bandeja paisa,4,"""400|g|haricot rouge"",""200|g|porc frit"",""200|g|chorizo"",""4|pièce|œuf frit"",""2|pièce|avocat"",""plantain frit"",""arepa"",""riz"",""hogao sauce"""
583,Chiles rellenos,4,"""8|pièce|chile poblano"",""300|g|fromage"",""200|g|viande haché"",""2|pièce|oignon"",""3|gousse|ail"",""4|pièce|œuf"",""farine de blé"",""sauce tomate"",""crème"""
584,Mole poblano,8,"""1|pièce|dinde ou poulet"",""20|chiles|sec varié"",""100|g|chocolat"",""50|g|graine sésame"",""50|g|cacahuète"",""50|g|raisin sec"",""tortilla"",""cannelle"",""anis"""
585,Cochinita pibil,8,"""1.5|kg|porc"",""100|g|pâte achiote"",""200|ml|jus orange"",""100|ml|vinaigre"",""feuille bananier"",""oignon rouge mariné"",""habanero"",""tortilla"""
586,Pozole,8,"""1|kg|porc"",""400|g|hominy maï"",""chile guajillo"",""4|gousse|ail"",""2|pièce|oignon"",""radis"",""laitue"",""origan"",""citron vert"",""tostada"""
587,Tamales,20,"""500|g|masa harina"",""200|g|saindoux"",""500|g|porc"",""sauce chile"",""feuille maï"",""bouillon"",""sel"""
588,Pastel de choclo,8,"""6|épis|maï"",""500|g|boeuf haché"",""2|pièce|oignon"",""100|g|olive"",""2|oeufs|dur"",""100|g|raisin sec"",""poulet"",""basilic"",""sucre"""
589,Humitas,12,"""8|épis|maï"",""100|g|beurre"",""100|g|fromage"",""2|pièce|oignon"",""feuille maï"",""sel|sucre"""
590,Gallo pinto,4,"""300|g|haricot noir cuit"",""400|g|riz cuit"",""1|pièce|oignon"",""1|pièce|poivron"",""3|gousse|ail"",""coriandre"",""sauce Lizano"",""œuf|fromage"""
591,Patacones,4,"""2|pièce|plantain vert"",""huile friture"",""sel"",""guacamole|hogao"""
595,Pastilla au poulet et aux amandes,8,"""1|pièce|poulet"",""200|g|amande"",""6|pièce|œuf"",""feuille brick"",""100|g|sucre glace"",""cannelle"",""safran"",""gingembre"",""coriandre"""
596,Rfissa marocaine,6,"""1|pièce|poulet"",""500|g|lentille"",""msemen ou trid"",""100|g|fenugrec"",""safran"",""gingembre"",""ras el hanout"",""oignon"""
597,Tanjia marrakchia,4,"""1|kg|viande boeuf"",""preserved lemon"",""100|ml|huile d'olive"",""1|tête|ail"",""cumin"",""safran"",""eau"""
598,Bissara,6,"""500|g|fève sèche"",""4|gousse|ail"",""100|ml|huile d'olive"",""cumin"",""paprika"",""sel"""
599,Zaalouk,6,"""4|pièce|aubergine"",""4|pièce|tomate"",""4|gousse|ail"",""100|ml|huile d'olive"",""cumin"",""paprika"",""coriandre"",""sel"""
600,Poulet Yassa sénégalais,6,"""1|pièce|poulet"",""1|kg|oignon"",""200|ml|jus citron"",""100|ml|huile"",""moutarde"",""piment"",""olive"",""riz"""
601,Mafé,6,"""800|g|viande"",""200|g|pâte arachide"",""400|g|légume"",""2|pièce|oignon"",""3|gousse|ail"",""tomate"",""bouillon"",""riz"""
602,Thieboudienne,8,"""1|kg|poisson"",""400|g|riz"",""chou"",""carotte"",""manioc"",""aubergine"",""tomate concentré"",""tamarin"",""huile"",""persil|ail"""
603,Doro Wat,6,"""1|pièce|poulet"",""6|oeufs|dur"",""500|g|oignon"",""100|g|berbéré épices"",""100|g|beurre clarifié"",""gingembre"",""ail"",""injera"""
604,Injera,8,"""500|g|farine de blé teff"",""750|ml|eau"",""fermentation 3-5 jour"""
605,Shish Taouk,4,"""800|g|poulet"",""yaourt"",""3|gousse|ail"",""jus citron"",""huile d'olive"",""épices"",""pain pita"",""toum"",""pickle"""
606,Shawarma,4,"""800|g|viande"",""yaourt"",""épices shawarma"",""pain pita"",""tahini"",""tomate"",""oignon"",""persil"",""pickle"""
607,Manakish au zaatar,8,"""500|g|pâte à pain"",""100|g|zaatar"",""100|ml|huile d'olive"",""fromage|tomates"""
608,Kibbeh,8,"""500|g|boulghour"",""500|g|viande haché"",""2|pièce|oignon"",""pignon"",""épices"",""huile friture"""
609,Dolmas,30,"""feuille vigne"",""300|g|riz"",""200|g|viande haché"",""oignon"",""pignon"",""menthe"",""aneth"",""citron"""
610,Shakshuka,4,"""6|pièce|œuf"",""800|g|tomate"",""1|pièce|poivron"",""1|pièce|oignon"",""3|gousse|ail"",""harissa"",""cumin"",""paprika"",""coriandre"",""pain"""
611,Fatteh,4,"""2|pains|pita"",""400|g|pois chiche"",""500|g|yaourt"",""tahini"",""pignon"",""beurre clarifié"",""ail"",""citron"",""persil"""
